workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1122479,2013-05-08 07:45:00,2013-05-08 13:51:00,N570ND,8224.1,7600.0,"DURING ENGINE IDLE, ENGINE WANTS TO DIE.",2013-05-08,RAN UP A/C TO OPERATING TEMPS. SET IDLE SPEED TO SPECS.OPS CHECK GOOD. IDLE MIXTURE CHECK GOOD.,c_31,mixture adjust mixture control
1122516,2013-05-09 07:00:00,2013-05-09 13:45:00,N507ND,7188.900000000001,7200.0,"AFTER PERFORMING SIMULATED ENGINE FAILURE, SMOOTHLY APPLIED FULL POWER & CLIMBED OUT. ABOUT 15 SEC AFTER, ENGINE VIBRATED & ENGINE RPM DECREASED FROM 2500 TO 2350. ENGINE REMAINED OK.",2013-05-09,"RAN UP A/C ENGINE. ENGINE RUNS SMOOTH. MAG DROPS, IDLE MIXTURE & SPEED ALL OPS CHECK GOOD. SEE W/O #1122518 FOR MAINTENANCE FLIGHT.",c_31,mixture adjust mixture control
1122565,2013-05-10 10:03:00,2013-05-10 11:12:00,N572ND,7694.700000000001,7410.0,"L/H MAG DROPPED 170 RPM & R/H MAG DROPPED 70 RPM IN LEANED MIXTURE & BURNED, DIFFERENCE BETWEEN 2 MAGS STILL EXCEED 50 RPM.",2013-05-10,"RESET L/H & R/H MAG EXTERNAL TIMING, PROBLEM PERSISTS. REMOVED & REPLACED L/H MAG W/ S/N 12080219. PERFORMED GROUND RUN, OPS CHECKED GOOD IAW LYCOMING OPERATORS MANUAL SEC 3. LEAK CHECKED GOOD.",c_31,mixture adjust mixture control
1122880,2013-05-20 07:13:00,2013-05-20 10:18:00,N511ND,8243.6,7610.0,SEASONAL IDLE ADJUSTMENT NEEDED.,2013-05-20,"ADJUSTED MIXTURE SETTING, OPS CHECKED GOOD.",c_31,mixture adjust mixture control
1123061,2013-05-24 06:55:00,2013-05-24 13:46:00,N516ND,12247.4,8010.0,NO START.,2013-05-24,"STARTED ENGINE, PERFORMED SEASONAL IDLE & MIXTURE ADJUSTMENT. OPS CHECKED GOOD.",c_31,mixture adjust mixture control
1123114,2013-05-26 07:51:00,2013-05-26 13:09:00,N528ND,8751.1,7410.0,RUN UP LEFT MAG DROPPED 210 RPM.,2013-05-26,"RAN A/C, LEANED MIXTURE IAW LYCOMING OPERATORS MANUAL. MAG DROP W/IN SPECS.",c_31,mixture adjust mixture control
1123336,2013-06-03 07:01:00,2013-06-03 10:40:00,N527ND,6511.9,7310.0,ENGINE IDLES @ 540 W/ 140 RPM RISE.,2013-06-03,ADJUSTED IDLE SPEED & MIXTURE.,c_31,mixture adjust mixture control
1123550,2013-06-07 11:25:00,2013-06-21 14:19:00,N603ND,874.1999999999999,7200.0,ENGINE DIES AT IDLE SETTING.,2013-06-21,CHECKED TIMING. ADJUSTED FUEL CONTROL MIXTURE & IDLE. RESEATED #4 EXHAUST RISER IN MUFFLER.,c_31,mixture adjust mixture control
1123569,2013-06-08 09:51:00,2013-06-08 14:35:00,N566ND,9066.8,7320.0,"ON ENGINE RUN UP IDLE MIXTURE CHECK, RPM RISE WAS ABOUT 100 RPM.",2013-06-08,"ADJUSTED IDLE SPEED & MIXTURE ADJUSTMENTS, IDLE MIXTURE CHECK GOOD. SEASONAL ADJUSTMENT.",c_31,mixture adjust mixture control
1123611,2013-06-10 07:05:00,2013-06-10 10:14:00,N565ND,8563.7,7610.0,NO RISE ON MIXTURE SETTING.,2013-06-10,OPS CK GOOD.,c_31,mixture adjust mixture control
1123611,2013-06-10 07:05:00,2013-06-10 10:14:00,N565ND,8563.7,7610.0,NO RISE ON MIXTURE SETTING.,2013-06-10,ADJUSTED MIXTURE.,c_31,mixture adjust mixture control
1123807,2013-06-15 08:23:00,2013-06-15 12:38:00,N556ND,8581.2,7610.0,MIXTURE REQ RISE.,2013-06-15,OPS CK GOOD.,c_31,mixture adjust mixture control
1123807,2013-06-15 08:23:00,2013-06-15 12:38:00,N556ND,8581.2,7610.0,MIXTURE REQ RISE.,2013-06-15,ADJUSTED MIXTURE.,c_31,mixture adjust mixture control
1123816,2013-06-15 17:35:00,2013-06-16 15:15:00,N546ND,7629.299999999999,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2013-06-16,"C/W AD, ADJUSTED IDLE RPM & MIXTURE PER AD. NO DEFECTS NOTED. NEXT DUE @ 2606.7 TACH.",c_31,mixture adjust mixture control
1123974,2013-06-19 14:46:00,2013-06-19 15:12:00,N564ND,9060.4,7610.0,MIXTURE CABLE BOOT IS TORN.,2013-06-19,REMOVED CABLE & ROD END FABRICATED & INSTALLED NEW BOOT. REINSTALLED CABLE & ROD END. TRAVEL CK GOOD.,c_31,mixture adjust mixture control
1124003,2013-06-20 14:09:00,2013-07-12 13:53:00,N558ND,9017.9,7610.0,IDLE MIXTURE RISE IS TOO HIGH.,2013-06-20,OPS CHECK GOOD.,c_31,mixture adjust mixture control
1124003,2013-06-20 14:09:00,2013-07-12 13:53:00,N558ND,9017.9,7610.0,IDLE MIXTURE RISE IS TOO HIGH.,2013-06-20,ADJUSTED MIXTURE.,c_31,mixture adjust mixture control
1124016,2013-06-21 10:57:00,2013-06-21 15:26:00,N515ND,9379.0,7410.0,MAG DROP WAS EXCESSIVE.,2013-06-21,LEANED MIXTURE IAW LYCOMING OPERATORS MANUAL. OPS CHECK GOOD.,c_31,mixture adjust mixture control
1124020,2013-06-21 12:06:00,2013-06-21 12:35:00,N509ND,8543.2,7320.0,A/C IDLE IS LOW.,2013-06-21,"RAN A/C, ADJUSTED MIXTURE & IDLE SETTING TO MANUFACTURERS SPECS. OPS CHECK GOOD.",c_31,mixture adjust mixture control
1124020,2013-06-21 12:06:00,2013-06-21 12:35:00,N509ND,8543.2,7320.0,A/C IDLE IS LOW.,2013-06-21,"C/W AD 2001-06-17, IMPROPER FUEL FLOW SETTING (EFF DATE 4/20/01). INSPECTED IDLE SETTING & FUEL MIXTURE. ADJUSTED TO SPECS. NEXT DUE @ 2995.3 TACH.",c_31,mixture adjust mixture control
1124042,2013-06-21 20:46:00,2013-06-22 13:20:00,N579ND,7399.200000000001,7100.0,ENGINE IDLED AT 890 RPM.,2013-06-22,ADJUSTED IDLE & MIXTURE FOR SEASONAL TEMPERATURE CONDITION. OPS CHECK GOOD.,c_31,mixture adjust mixture control
1124310,2013-06-30 11:53:00,2013-06-30 13:03:00,N514ND,13574.0,7310.0,"ON RUN UP CHECKLIST, ENGINE WILL DIE AT IDLE.",2013-06-30,RAN ENGINE & ADJUSTED IDLE SPEED & MIXTURE. OPS CHECK GOOD. ADJUSTMENT DETERMINED TO BE SEASONAL DUE TO WARMER TEMPS THIS DAY.,c_31,mixture adjust mixture control
1124441,2013-07-03 12:32:00,2013-07-03 14:41:00,N523ND,5661.4,7320.0,ENG FAILS TO IDLE.,2013-07-03,REFORMED SEASONAL RPM & MIXTURE ADJUSTMENT. IDLE OPS CHECK GOOD.,c_31,mixture adjust mixture control
1124614,2013-07-11 07:13:00,2013-07-26 10:14:00,N543ND,7829.400000000001,7100.0,ENGINE TIMED OUT.,2013-07-15,"COMPLETED ENGINE INSTALLATION. RAN ENGINE, SET IDLE & MIXTURE. OPS & LEAK CHECK GOOD. MAINTENANCE FLIGHT ON W/O #1124749.",c_31,mixture adjust mixture control
1124970,2013-07-23 07:16:00,2013-07-24 13:01:00,N524ND,8540.9,7310.0,ENGINE RUNNING LEAN AT 1800 RPM.,2013-07-23,"REMOVED, CLEANED & FLOW CHECK FUEL NOZZLES. OPS & LEAK CK GOOD. REMOVED & REPLACED FUEL SERVO W/ S/N 70773202. RAN UP A/C, NEW FUEL SERVO WAS RUNNING TOO RICH. ADJUSTED MIXTURE, COULD NOT BRING INTO RANGE.",c_31,mixture adjust mixture control
1124970,2013-07-23 07:16:00,2013-07-24 13:01:00,N524ND,8540.9,7310.0,ENGINE RUNNING LEAN AT 1800 RPM.,2013-07-24,"RAN UP A/C, ADJUSTED MIXTURE & IDLE TO SPECS. OPS & LEAK CK GOOD. RAN A/C., FILLED OUT SERVO DATA SHEET.",c_31,mixture adjust mixture control
1125100,2013-07-29 06:55:00,2013-07-29 10:27:00,N549ND,6382.9,7300.0,NO MIXTURE RISE.,2013-07-29,"ADJUSTED MIXTURE, CONSIDERED TO BE SEASON ADJUSTMENT. OPS CK GOOD.",c_31,mixture adjust mixture control
1125233,2013-08-01 06:15:00,2013-08-01 11:09:00,N546ND,8009.1,7320.0,NO RISE ON MIXTURE SETTING.,2013-08-01,OPS CK GOOD.,c_31,mixture adjust mixture control
1125233,2013-08-01 06:15:00,2013-08-01 11:09:00,N546ND,8009.1,7320.0,NO RISE ON MIXTURE SETTING.,2013-08-01,ADJUSTED MIXTURE SETTINGS.,c_31,mixture adjust mixture control
1125595,2013-08-13 06:36:00,2013-08-13 13:28:00,N577ND,7067.2,7610.0,NO RISE ON MIXTURE.,2013-08-13,OPS CK GOOD.,c_31,mixture adjust mixture control
1125595,2013-08-13 06:36:00,2013-08-13 13:28:00,N577ND,7067.2,7610.0,NO RISE ON MIXTURE.,2013-08-13,SEASONAL ADJUSTMENT COMPLETED.,c_31,mixture adjust mixture control
1125599,2013-08-13 07:09:00,2013-08-14 14:14:00,N568ND,8070.6,7310.0,IDLE MIXTURE IS TOO RICH.,2013-08-13,ADJUSTED IDLE SPEED & MIXTURE FOR SEASONAL ADJUSTMENT. OPS CHECK GOOD.,c_31,mixture adjust mixture control
1125641,2013-08-14 13:55:00,2013-08-14 15:09:00,N560ND,5189.700000000001,7410.0,"DURING RUN UP, L/H MAG DROPPED TO 1550 RPM & WAS ROUGH.",2013-08-14,"RAN A/C, LEANED MIXTURE TO CLEAN FOULING FROM PLUGS. MAGS CK GOOD.",c_31,mixture adjust mixture control
1125664,2013-08-15 09:26:00,2013-08-15 11:54:00,N572ND,8448.9,7410.0,"DURING RUN UP, R/H MAG HAD DROP OF OVER 200 RPM.",2013-08-15,"RAN A/C, LEANED MIXTURE IAW LYCOMING OPERATORS MANUAL, OPS CK GOOD. PERFORMED COMPRESSION CK, CK'ED & ADJUSTED MAG TIMING. TESTED IGNITION LEADS, TRAVEL CHECKED SERVO CONTROLS, LEAK CK'ED FUEL SYSTEM. INSPECTED INTAKE GASKETS, ALL CHECKS GOOD.",c_31,mixture adjust mixture control
1125693,2013-08-16 12:29:00,2013-08-16 12:58:00,N562ND,4856.700000000001,7410.0,L/H MAG DROP 200 - 220 RPM.,2013-08-16,"RAN A/C, LEANED MIXTURE IAW LYCOMING OPERATORS MANUAL. MAG CHECKS GOOD.",c_31,mixture adjust mixture control
1125731,2013-08-19 07:46:00,2013-08-19 13:59:00,N540ND,6935.4,7310.0,"ON RUN UP IDLE CHECK, ENGINE DIED MANY TIMES.",2013-08-19,ADJUSTED IDLE SPEED & MIXTURE FOR SEASONAL ADJUSTMENT. OPS CHECK GOOD.,c_31,mixture adjust mixture control
1125782,2013-08-20 11:04:00,2013-08-22 13:25:00,N526ND,9185.7,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2013-08-22,SET IDLE & MIXTURE TO C/W AD. NEXT DUE @ 2408.1 TACH.,c_31,mixture adjust mixture control
1125784,2013-08-20 11:32:00,2013-08-20 14:26:00,N576ND,8455.4,7410.0,LEFT MAG DROP 220.,2013-08-20,"LEANED MIXTURE IAW LYCOMING OPERATORS MANUAL, OPS CHECK GOOD.",c_31,mixture adjust mixture control
1125796,2013-08-20 18:54:00,2013-08-21 15:05:00,N546ND,8222.1,7100.0,THROTTLE IDLE STOP IS TOO FAR OUT. ENGINE DIED TWICE BRINGING BACK TO IDLE.,2013-08-21,"RAN A/C & FOUND EVERYTHING OPERATING NORMAL. OPS CHECK GOOD ON MAG DROP, IDLE & MIXTURE. COULD NOT DUPLICATE PROBLEM.",c_31,mixture adjust mixture control
1126083,2013-08-31 13:57:00,2013-09-01 13:07:00,N565ND,9167.0,7320.0,IDLE MIXTURE RISE EXCESSIVE (110 RPM).,2013-09-01,ADJUSTED IDLE MIXTURE FOR SEASONAL CONDITIONS. OPS CK GOOD.,c_31,mixture adjust mixture control
1126089,2013-09-01 06:53:00,2013-09-01 13:33:00,N548ND,7413.299999999999,7610.0,"UPON LANDING, ENGINE WAS AT IDLE, BEGAN TO SPUTTER & STRUGGLE. ADDED POWER, ENGINE DIED.",2013-09-01,"RAN A/C, FOUND IDLE RPM VERY LOW (550 - 600) & IDLE MIXTURE WAS VERY RICH. ADJUSTED IDLE RPM & MIXTURE RISE TO SPECS FOR SEASONAL CONDITIONS.",c_31,mixture adjust mixture control
1126152,2013-09-03 10:59:00,2013-09-03 15:10:00,N514ND,14266.7,7100.0,"ENGINE STARTED NORMAL, HOWEVER, WHILE FINISHING CKLIST, ENGINE RAN ROUGH ADDED ABOVE 1000 RPM. THROTTLE MOVED BACK TO 860 RPM & BACKFIRED ONCE AS IT STARTED TO QUIT. SHUT ENGINE DOWN AS PRECAUTION.",2013-09-03,"RAN A/C, FOUND IDLE MIXTURE TOO RICH. ADJUSTED MIXTURE FOR SEASONAL CONDITIONS. OPS CK GOOD.",c_31,mixture adjust mixture control
1126158,2013-09-03 12:27:00,2013-09-03 15:03:00,N526ND,11890.5,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2013-09-03,"RAN A/C, ADJUSTED IDLE MIXTURE TO SPECS. NEXT DUE @ 2450.4 TACH.",c_31,mixture adjust mixture control
1126173,2013-09-03 13:28:00,2013-09-03 15:05:00,N507ND,7324.1,7100.0,"DURING RUN UP, ENGINE DIED ON IDLE CK.",2013-09-03,"RAN A/C, FOUND IDLE RPM TOO LOW & MIXTURE TOO RICH. ADJUSTED BOTH TO SPECS. OPS CK GOOD. ADJUSTED IAW AD 2001-06-17, EFF DATE 4/20/01. NEXT DUE @ 2658.2 TACH.",c_31,mixture adjust mixture control
1126304,2013-09-07 10:39:00,2013-09-07 15:08:00,N507ND,7365.5,7610.0,"TWICE DURING TAXI & AFTER FLIGHT, ENGINE SHUT DOWN WHEN AT IDLE POWER.",2013-09-07,"RAN ENGINE, IDLE RPM SETTING W/IN SPECS. MIXTURE IDLE CK GOOD W/IN SPECS. COULD NOT DUPLICATE DISCREP.",c_31,mixture adjust mixture control
1126305,2013-09-07 10:56:00,2013-09-07 14:46:00,N526ND,11952.3,7610.0,"RPM DIFFERENCE DURING RUN UP ON MAG DROP, 60 RPM. AFTER PARKING A/C W/ MIXTURE RICH THROTTLE AT IDLE ENGINE SHUT DOWN.",2013-09-07,"RAN ENGINE, IDLE SETTING TOO LOW. ADJUSTED IDLE SETTING TO 690 RPM W/IN SPECS. PERFORMED MAG DROP CK AT 1800 RPM, DIFFERENCE OF 30 RPM BETWEEN L/H & R/H MAG DROP. MIXTURE IDLE CHECK GOOD. ENGINE SUSTAINED RUNNING AT IDLE.",c_31,mixture adjust mixture control
1126348,2013-09-09 10:51:00,2013-09-19 14:39:00,N608ND,0.0,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2013-09-19,CHECKED IDLE MIXTURE & RPM IAW AD INSTRUCTIONS.,c_31,mixture adjust mixture control
1126404,2013-09-10 14:24:00,2013-09-10 14:47:00,N566ND,9514.1,7320.0,IDLES AT 800 RPM (NO MIXTURE RISE).,2013-09-10,ADJUSTED IDLE.,c_31,mixture adjust mixture control
1126404,2013-09-10 14:24:00,2013-09-10 14:47:00,N566ND,9514.1,7320.0,IDLES AT 800 RPM (NO MIXTURE RISE).,2013-09-10,"RAN A/C, OPS CK GOOD.",c_31,mixture adjust mixture control
1126514,2013-09-13 09:33:00,2013-09-25 13:58:00,N513ND,13368.8,7200.0,"ON ENGINE START, ENGINE WAS UNUSUALLY ROUGH. ATTEMPTED TO LEAN MIXTURE & NO CHANGE.",2013-09-13,"STARTED A/C, ENGINE RAN VERY ROUGH, THEN SMOOTHED OUT. INCREASED RPM & ENG BECAME VERY ROUGH. REDUCED POWER, #4 EGT WAS VERY LOW. THEN ENG SMOOTHED OUT. SHUT DOWN ENGINE & RESTARTED. ENG WAS VERY ROUGH, THEN SMOOTHED OUT.",c_31,mixture adjust mixture control
1126514,2013-09-13 09:33:00,2013-09-25 13:58:00,N513ND,13368.8,7200.0,"ON ENGINE START, ENGINE WAS UNUSUALLY ROUGH. ATTEMPTED TO LEAN MIXTURE & NO CHANGE.",2013-09-13,MAG DROPS CK GOOD. COMPRESSIONS CK'ED GOOD. SUSPECT #4 EXHAUST VALVE IS STICKING.,c_31,mixture adjust mixture control
1126514,2013-09-13 09:33:00,2013-09-25 13:58:00,N513ND,13368.8,7200.0,"ON ENGINE START, ENGINE WAS UNUSUALLY ROUGH. ATTEMPTED TO LEAN MIXTURE & NO CHANGE.",2013-09-20,REMOVED ENGINE S/N L2288951E. BEGAN INSTALL OF ENGINE S/N RL3056051E. ENGINE MOUNT POINTS TORQUED.,c_31,mixture adjust mixture control
1126514,2013-09-13 09:33:00,2013-09-25 13:58:00,N513ND,13368.8,7200.0,"ON ENGINE START, ENGINE WAS UNUSUALLY ROUGH. ATTEMPTED TO LEAN MIXTURE & NO CHANGE.",2013-09-25,MAINTENANCE FLIGHT REQUIRED - SEE W/O #1126912.,c_31,mixture adjust mixture control
1126595,2013-09-16 10:47:00,2013-09-16 15:06:00,N507ND,7460.0,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTING DUE BECAUSE OF NEW SERVO INSTALLATION. EFF DATE 4/20/01.",2013-09-16,"ADJUSTED MIXTURE & IDLE IAW AD, NEXT DUE @ 2703.5 TACH.",c_31,mixture adjust mixture control
1126616,2013-09-17 06:26:00,2013-09-19 14:44:00,N548ND,7476.900000000001,7100.0,ENGINE DUE TIME CHANGE.,2013-09-19,"RAN A/C, ADJUSTED IDLE RPM & MIXTURE. OPS & LEAK CHECK GOOD. SEE W/O #1126684 FOR MX FLIGHT.",c_31,mixture adjust mixture control
1126616,2013-09-17 06:26:00,2013-09-19 14:44:00,N548ND,7476.900000000001,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2013-09-19,ADJUSTED IDLE RPM & MIXTURE TO SPECS. OPS CK GOOD. NEXT DUE @ 2440.7 TACH.,c_31,mixture adjust mixture control
1127180,2013-10-04 14:18:00,2013-10-07 13:01:00,N558ND,9765.2,7320.0,NO RISE IN RPM WHEN MIXTURE LEANED OUT.,2013-10-04,READJUSTED MIXTURE. OPS CK GOOD.,c_31,mixture adjust mixture control
1127235,2013-10-07 11:23:00,2013-10-07 13:34:00,N526ND,12256.5,7320.0,"WHILE STOPPING THROTTLE, A/C IDLE AT 500 THEN 400, THEN QUIT.",2013-10-07,"RAN A/C, ADJUSTED IDLE & MIXTURE FOR SEASONAL TEMPS. OPS CK GOOD.",c_31,mixture adjust mixture control
1127791,2013-10-24 15:05:00,2013-10-29 14:26:00,N566ND,9863.0,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE TO INSTALLED NEW FUEL SERVO. EFF DATE 4/20/01.",2013-10-29,RAN A/C. SET IDLE RPM & MIXTURE TO SPECS. OPS CK GOOD. NEXT DUE @ 4096.1 TACH.,c_31,mixture adjust mixture control
1127791,2013-10-24 15:05:00,2013-10-29 14:26:00,N566ND,9863.0,7310.0,"WHILE ADVANCING THROTTLE FROM LOW RPM, ENGINE WOULD HESITATE, THEN SURGE TO A HIGH RPM. ENGINE WOULD OCCASSIONALLY SHUT OFF.",2013-10-29,"RAN A/C, SET IDLE RPM & MIXTURE TO SPECS. OPS CK GOOD.",c_31,mixture adjust mixture control
1127913,2013-10-29 06:43:00,2013-10-29 09:57:00,N560ND,5872.799999999999,7610.0,IDLE RPM IS TOO HIGH.,2013-10-29,"ADJUSTED IDLE RPM & MIXTURE. RAN A/C, OPS CK GOOD.",c_31,mixture adjust mixture control
1128149,2013-11-05 09:16:00,2013-11-05 14:47:00,N546ND,8899.2,7610.0,NO RISE ON MIXTURE.,2013-11-05,"ADJUSTED MIXTURE, OPS CK GOOD.",c_31,mixture adjust mixture control
1128413,2013-11-13 21:30:00,2013-11-14 15:21:00,N537ND,7495.5,7410.0,"DURING RUN UP, ENGINE RUNS ROUGH ON MAG CK. RAN CKLIST, ENGINE STILL RAN ROUGH.",2013-11-14,RAN ENGINE & LEANED MIXTURE. MAG DROPS ARE NOW NORMAL.,c_31,mixture adjust mixture control
1128479,2013-11-16 14:09:00,2013-11-16 14:29:00,N524ND,9564.5,7600.0,ENGINE RUNS ROUGH AT OR BELOW 700 RPM.,2013-11-16,"RAN A/C, IDLE RPM & MIXTURE CHECKS ARE GOOD. MAG CK IS GOOD. ENGINE RAN SMOOTHLY.",c_31,mixture adjust mixture control
1129708,2014-01-02 07:01:00,2014-01-02 10:48:00,N559ND,14335.199999999999,7300.0,"INITIALLY HAD TROUBLE STARTING ENGINE, ONCE ENG STARTED, WHEN GO THROUGH LEANING PROCESS ANY CHANGE WOULD CAUSE ENG TO DIE.",2014-01-02,ADJUSTED IDLE MIXTURE.,c_31,mixture adjust mixture control
1130864,2014-02-10 14:16:00,2014-02-10 15:09:00,N521ND,9586.2,7100.0,STARTED ENGINE & IT SOUNDED ROUGH.,2014-02-10,RAN A/C & FOUND IDLE MIXTURE TO BE OUT OF SPECS. ADJUSTED IDLE & IDLE MIXTURE INTO SPECS FOR SEASONAL TEMPERATURE CONDITIONS. OPS CK GOOD ON IDLE.,c_31,mixture adjust mixture control
1130887,2014-02-11 06:59:00,2014-02-11 13:35:00,N530ND,11060.8,7310.0,IDLE MIXTURE LEAN.,2014-02-11,ADJUSTED IDLE MIXTURE FOR SEASONAL ADJUSTMENT.,c_31,mixture adjust mixture control
1130953,2014-02-12 21:29:00,2014-02-13 14:05:00,N519ND,10781.8,7100.0,DURING CRUISE NOTICED VIBRATION & APPARENT POWER FLUCTUATION. LEANING MIXTURE HELPED SLIGHTLY. L/H MAG DROPPED ABOUT 140 RPM & INCREASED VIBRATION. OIL TEMP & PRESS FLUCTUATED DURING WORST VIBRATION.,2014-02-12,"RAN A/C, NO ABNORMAL POWER CHANGES OR NOISES NOTED. RECOMMEND FURTHER TROUBLESHOOTING TO DETERMINE POSSIBLE PROBLEMS.",c_31,mixture adjust mixture control
1130953,2014-02-12 21:29:00,2014-02-13 14:05:00,N519ND,10781.8,7100.0,DURING CRUISE NOTICED VIBRATION & APPARENT POWER FLUCTUATION. LEANING MIXTURE HELPED SLIGHTLY. L/H MAG DROPPED ABOUT 140 RPM & INCREASED VIBRATION. OIL TEMP & PRESS FLUCTUATED DURING WORST VIBRATION.,2014-02-13,PERFORMED COMPRESSION CK & FOUND ALL CYL W/IN SPECS. REMOVED BOTH L/H & R/H MAGS FOR TESTING. FOUND L/H MAG GOOD - REINSTALLED & TIMED TO ENGINE. FOUND R/H MAG TO BE MISFIRING. INSTALLED NEW MAG S/N 13100521 & TIMED TO ENGINE.,c_31,mixture adjust mixture control
1131030,2014-02-15 10:03:00,2014-02-16 12:22:00,N567ND,6951.6,7320.0,RPM HAD NO RISE AT IDLE CUT OFF.,2014-02-15,RICHENED MIXTURE.,c_31,mixture adjust mixture control
1131761,2014-03-10 08:12:00,2014-03-11 09:59:00,N558ND,10814.3,7100.0,IDLE MIXTURE RISE WAS EXCESSIVE (100 RPM).,2014-03-10,IDLE MIXTURE ADJUSTMENT SCREW ADJUSTED FOR LEANER OPERATION.,c_31,mixture adjust mixture control
1131761,2014-03-10 08:12:00,2014-03-11 09:59:00,N558ND,10814.3,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW DUE. EFF DATE 4/20/01.",2014-03-11,INSTALLED OVERHAULED INJECTOR. SE IDLE RPM & MIXTURE. NEXT DUE @ 3567.4 TACH.,c_31,mixture adjust mixture control
1131761,2014-03-10 08:12:00,2014-03-11 09:59:00,N558ND,10814.3,7100.0,IDLE MIXTURE RISE WAS EXCESSIVE (100 RPM).,2014-03-11,"REMOVED INJECTOR, INSTALLED S/N 70D13509. RAN A/C, ADJUSTED MIXTURE & IDLE TO SPECS. OPS & LEAK CK GOOD.",c_31,mixture adjust mixture control
1131944,2014-03-13 15:06:00,2014-03-13 15:09:00,N556ND,10596.3,7300.0,IDLE MIXTURE RICH.,2014-03-13,ADJUSTED MIXTURE FOR SEASONAL CONDITIONS.,c_31,mixture adjust mixture control
1132103,2014-03-19 07:21:00,2014-03-19 13:24:00,N573ND,10384.3,7610.0,"ON SHORT FINAL, FELT ENGINE ROUGHNESS. LANDED & PERFORMED RUN UP, ALL ENGINE INSTRUMENTS WERE IN GREEN. PERFORMED HARD IDLE & FULL POWER. EVERYTHING CK'ED GOOD.",2014-03-19,"RAN A/C, PERFORMED IDLE RPM & MIXTURE CK, MAG CK & POWER CK. NO ROUGHNESS NOTED. ALL CHECKS WERE GOOD.",c_31,mixture adjust mixture control
1132755,2014-04-10 09:32:00,2014-04-15 13:44:00,N517ND,12097.9,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2014-04-15,"SET IDLE & MIXTURE IAW AD, NEXT DUE @ 5052.8 TACH.",c_31,mixture adjust mixture control
1132812,2014-04-11 14:41:00,2014-05-06 10:59:00,N634ND,2361.3,7320.0,FUEL CONTROL REQUIRES ADJUSTMENT.,2014-05-06,ADJUSTED IDLE MIXTURE ON FUEL CONTROL.,c_31,mixture adjust mixture control
1132942,2014-04-16 08:25:00,2014-04-16 13:44:00,N574ND,10012.4,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2014-04-16,"RAN A/C, MIXTURE & IDLE CK GOOD. NEXT DUE ON CONDITION.",c_31,mixture adjust mixture control
1133067,2014-04-21 11:46:00,2014-05-06 12:37:00,N605ND,3158.7000000000003,7310.0,IDLE CUT OFF HAS 40 RPM RISE.,2014-05-06,LEANED MIXTURE TO GET 10 RPM RISE.,c_31,mixture adjust mixture control
1133172,2014-04-23 23:40:00,2014-05-06 10:12:00,N633ND,2351.3999999999996,520.0,CESSNA PHASE 3 DUE.,2014-05-06,ADJUSTED FUEL CONTROL.,c_31,mixture adjust mixture control
1133372,2014-04-30 13:42:00,2014-05-01 13:37:00,N511ND,10575.800000000001,400.0,"AD 2001-06-17, IMPROPER FUEL FLOW SETTINGS DUE. EFF DATE 4/20/01.",2014-05-01,"C/W AD, SET IDLE & MIXTURE TO SPECS. NEXT DUE @ 5039.9 TACH.",c_31,mixture adjust mixture control
1133654,2014-05-09 08:35:00,2014-05-09 10:58:00,N511ND,10016.6,400.0,"AD 2001-06-17, 25 HR CK DUE. EFF DATE 4/20/01.",2014-05-09,"RAN, CK'ED IDLE & MIXTURE IAW (27)(I) OF AD - CK'ED OK.",c_31,mixture adjust mixture control
1133765,2014-05-12 14:24:00,2014-05-21 13:46:00,N634ND,2539.2,520.0,CESSNA PHASE 4 DUE.,2014-05-21,ADJUSTED FUEL CONTROL.,c_31,mixture adjust mixture control
1133924,2014-05-19 06:10:00,2014-05-19 15:40:00,N516ND,15027.7,7320.0,MIXTURE CONTROL IS STIFF.,2014-05-19,LUBED & CLEANED MIXTURE CONTROL ROD TO FUEL CONTROL UNIT & CLEANED MIXTURE CONTROL IN CABIN.,c_31,mixture adjust mixture control
1134037,2014-05-21 15:29:00,2014-05-27 09:46:00,N512ND,12922.6,7200.0,ENGINE DUE TIME CHANGE.,2014-05-26,"RAN A/C, OPS & LEAK CK GOOD. SET IDLE & MIXTURE.",c_31,mixture adjust mixture control
