#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="294E6E185", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2018-08-01, 11:49:39,  -05:00,       ,   47.9499130,  -97.1750107,   623.8, 29.88,   832.2,  16.2,   0.00,   0.00,   21.74,   2.00,  -0.53,  -0.00,   0.00,  88.6, 267.3,  28.1,  28.2,   3.5,   0.6,  21.76,  20.54,     2.57,   62.31,   67.23, 1152.3,   83.47,   74.81,   73.72,   76.56, 1050.50, 1046.45,  983.55, 1032.37,   744.4,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,  -3.9,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:41,  -05:00,       ,   47.9499130,  -97.1750107,   623.8, 29.88,   832.6,  16.0,   0.00,   0.00,   31.48,   2.01,  -0.52,  -0.01,  -0.00,  88.6, 267.3,  28.2,  28.2,   3.5,   0.6,  21.71,  20.54,     2.50,   62.35,   67.41, 1160.5,   84.19,   75.43,   74.39,   77.22, 1051.99, 1044.98,  983.69, 1033.34,   744.8,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:42,  -05:00,       ,   47.9499130,  -97.1750107,   624.8, 29.88,   833.2,  16.0,   0.00,   0.00,   24.50,   2.03,  -0.41,   0.00,  -0.02,  88.7, 267.3,  28.1,  28.2,   3.4,   0.6,  21.71,  20.49,     2.60,   62.41,   67.45, 1163.5,   85.35,   76.31,   75.29,   78.10, 1053.79, 1044.65,  985.53, 1033.97,   745.4,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:42,  -05:00,       ,   47.9499130,  -97.1750107,   622.8, 29.88,   833.2,  16.0,   0.00,   0.00,   -1.72,   2.07,  -0.48,   0.01,  -0.01,  88.6, 267.3,  28.1,  28.1,   3.3,   0.6,  21.71,  20.49,     2.60,   62.45,   67.51, 1165.4,   86.30,   76.97,   76.10,   78.87, 1055.97, 1044.87,  988.46, 1034.65,   745.4,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:43,  -05:00,       ,   47.9499130,  -97.1750107,   624.8, 29.88,   833.3,  16.0,   0.00,   0.00,   -4.82,   2.07,  -0.42,   0.01,   0.00,  88.7, 267.3,  28.1,  28.2,   3.3,   0.6,  21.71,  20.49,     2.54,   62.50,   67.56, 1167.5,   87.35,   77.75,   76.92,   79.65, 1058.43, 1045.17,  992.66, 1035.40,   745.5,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:46,  -05:00,       ,   47.9499130,  -97.1749954,   624.8, 29.88,   832.8,  16.0,   0.00,   0.00,   27.52,   2.07,  -0.37,   0.02,  -0.01,  88.7, 267.3,  28.1,  28.2,   3.3,   0.6,  21.76,  20.49,     2.57,   62.59,   67.71, 1176.2,   89.14,   79.17,   78.59,   81.21, 1065.25, 1046.09, 1000.90, 1037.94,   745.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:47,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   833.1,  16.0,   0.00,   0.00,  -15.62,   2.05,  -0.42,   0.03,  -0.02,  88.8, 267.3,  28.1,  28.2,   3.2,   0.6,  21.76,  20.49,     2.52,   62.65,   67.75, 1176.3,   90.18,   79.85,   79.36,   81.88, 1067.95, 1046.21, 1006.57, 1040.27,   745.3,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:48,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   833.7,  16.0,   0.00,   0.00,  -33.56,   2.12,  -0.41,   0.02,  -0.04,  88.7, 267.3,  28.1,  28.2,   3.2,   0.5,  21.76,  20.54,     2.56,   62.69,   67.85, 1180.9,   91.08,   80.52,   80.18,   82.68, 1070.91, 1047.07, 1010.33, 1042.12,   745.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:48,  -05:00,       ,   47.9499130,  -97.1749954,   624.8, 29.88,   833.8,  16.0,   0.00,   0.00,   -2.19,   2.18,  -0.36,  -0.01,   0.03,  88.7, 267.3,  28.1,  28.2,   3.2,   0.6,  21.76,  20.49,     2.57,   62.74,   67.82, 1180.6,   92.19,   81.40,   81.18,   83.59, 1074.79, 1048.05, 1014.80, 1044.05,   746.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:49,  -05:00,       ,   47.9499130,  -97.1749954,   622.8, 29.88,   833.8,  16.0,   0.00,   0.00,  -18.42,   2.21,  -0.33,   0.02,  -0.01,  88.8, 267.3,  28.2,  28.2,   3.1,   0.5,  21.71,  20.49,     2.58,   62.79,   67.83, 1181.6,   93.47,   82.41,   82.35,   84.45, 1079.13, 1049.21, 1019.99, 1045.63,   746.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:52,  -05:00,       ,   47.9499130,  -97.1750107,   624.8, 29.88,   833.9,  16.0,   0.00,   0.00,   12.50,   2.14,  -0.34,   0.01,  -0.02,  88.8, 267.3,  28.1,  28.2,   3.0,   0.5,  21.64,  20.49,     2.57,   62.88,   67.87, 1184.2,   95.11,   83.67,   83.82,   86.05, 1085.38, 1050.22, 1026.21, 1049.53,   746.1,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:53,  -05:00,       ,   47.9499130,  -97.1750107,   625.8, 29.88,   833.6,  16.0,   0.00,   0.00,   27.28,   2.09,  -0.43,   0.00,   0.03,  88.7, 267.3,  28.1,  28.2,   3.0,   0.5,  21.64,  20.44,     2.56,   62.93,   67.97, 1189.4,   96.94,   85.25,   85.57,   87.73, 1089.21, 1051.35, 1030.06, 1052.59,   745.8,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:54,  -05:00,       ,   47.9499130,  -97.1750107,   626.8, 29.88,   833.6,  16.0,   0.00,   0.00,   50.67,   2.04,  -0.43,  -0.01,  -0.01,  88.7, 267.3,  28.2,  28.2,   3.0,   0.5,  21.64,  20.44,     2.54,   62.98,   68.07, 1193.8,   97.39,   85.36,   85.83,   87.87, 1091.08, 1051.90, 1033.37, 1054.02,   745.8,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:55,  -05:00,       ,   47.9499130,  -97.1750107,   627.8, 29.88,   833.7,  16.0,   0.00,   0.00,   62.48,   2.07,  -0.43,   0.03,   0.07,  88.7, 267.3,  28.2,  28.2,   2.9,   0.5,  21.64,  20.44,     2.57,   63.03,   68.15, 1196.8,   98.61,   86.33,   86.89,   88.89, 1094.18, 1053.62, 1037.90, 1056.95,   745.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:56,  -05:00,       ,   47.9499130,  -97.1750107,   625.8, 29.88,   833.4,  16.0,   0.00,   0.00,  -10.15,   2.01,  -0.47,   0.01,  -0.03,  88.7, 267.3,  28.1,  28.2,   2.9,   0.5,  21.64,  20.44,     2.55,   63.12,   68.04, 1193.5,  101.16,   88.41,   89.28,   91.08, 1098.81, 1056.40, 1044.71, 1063.19,   745.6,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:57,  -05:00,       ,   47.9499130,  -97.1749954,   625.8, 29.88,   833.4,  16.0,   0.00,   0.00,  -15.70,   2.01,  -0.41,  -0.00,   0.01,  88.8, 267.3,  28.1,  28.2,   2.8,   0.5,  21.64,  20.44,     2.54,   63.17,   68.19, 1200.5,  102.15,   89.24,   90.24,   91.96, 1101.45, 1058.41, 1046.64, 1065.76,   745.6,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,  -3.9,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:49:58,  -05:00,       ,   47.9499130,  -97.1749954,   626.8, 29.88,   833.8,  16.0,   0.00,   0.00,   11.06,   2.07,  -0.43,   0.01,   0.06,  88.7, 267.3,  28.2,  28.2,   2.8,   0.5,  21.71,  20.42,     2.52,   63.22,   68.27, 1205.1,  103.28,   90.05,   91.19,   92.83, 1103.70, 1059.48, 1048.56, 1067.49,   746.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2018-08-01, 11:50:00,  -05:00,       ,   47.9499130,  -97.1749954,   626.8, 29.88,   833.8,  16.0,   0.00,   0.00,   14.90,   2.03,  -0.46,   0.01,   0.03,  88.7, 267.3,  28.2,  28.2,   2.8,   0.5,  21.71,  20.42,     2.53,   63.27,   68.28, 1204.9,  104.48,   91.00,   92.18,   93.71, 1105.89, 1061.03, 1051.21, 1070.06,   746.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:01,  -05:00,       ,   47.9499130,  -97.1749954,   626.8, 29.88,   833.8,  16.0,   0.00,   0.00,    4.03,   2.00,  -0.40,  -0.00,  -0.03,  88.8, 267.3,  28.2,  28.2,   2.8,   0.5,  21.71,  20.42,     2.59,   63.32,   68.23, 1205.4,  105.52,   91.91,   93.28,   94.74, 1108.88, 1062.25, 1054.50, 1072.06,   746.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:02,  -05:00,       ,   47.9499130,  -97.1749954,   624.8, 29.88,   833.9,  16.0,   0.00,   0.00,  -23.51,   2.00,  -0.42,   0.00,  -0.01,  88.7, 267.3,  28.2,  28.2,   2.7,   0.5,  21.71,  20.44,     2.53,   63.36,   68.24, 1205.0,  106.49,   92.56,   94.13,   95.52, 1111.22, 1063.61, 1058.03, 1072.62,   746.1,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:03,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   833.9,  16.0,   0.00,   0.00,  -46.93,   2.01,  -0.42,   0.02,   0.02,  88.9, 267.3,  28.2,  28.2,   2.7,   0.5,  21.64,  20.44,     2.50,   63.41,   68.21, 1204.3,  107.53,   93.38,   95.09,   96.39, 1113.91, 1064.48, 1060.03, 1074.39,   746.1,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:04,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   834.5,  16.0,   0.00,   0.00,  -44.03,   2.03,  -0.43,   0.02,   0.03,  88.8, 267.3,  28.2,  28.2,   2.6,   0.5,  21.71,  20.42,     2.49,   63.46,   68.24, 1206.0,  108.63,   94.33,   96.19,   97.38, 1115.35, 1065.70, 1062.43, 1075.95,   746.7,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:05,  -05:00,       ,   47.9499130,  -97.1749954,   624.8, 29.88,   834.6,  16.0,   0.00,   0.00,   -3.09,   2.01,  -0.42,   0.00,   0.02,  88.7, 267.3,  28.2,  28.2,   2.7,   0.5,  21.64,  20.42,     2.53,   63.50,   68.37, 1210.7,  109.71,   95.08,   97.10,   98.21, 1116.42, 1066.65, 1063.70, 1077.12,   746.8,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:05,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   834.7,  16.0,   0.00,   0.00,   -1.24,   2.00,  -0.47,   0.00,   0.00,  88.7, 267.3,  28.2,  28.2,   2.7,   0.5,  21.64,  20.37,     2.50,   63.55,   68.31, 1209.5,  110.64,   95.92,   98.07,   99.12, 1118.36, 1067.61, 1065.52, 1079.46,   746.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:06,  -05:00,       ,   47.9499168,  -97.1749954,   625.8, 29.88,   834.7,  16.0,   0.00,   0.00,   13.84,   2.01,  -0.46,   0.01,   0.02,  88.8, 267.3,  28.1,  28.2,   2.5,   0.5,  21.64,  20.37,     2.43,   63.59,   67.32, 1166.0,  111.71,   96.74,   99.07,   99.99, 1118.62, 1069.90, 1065.01, 1080.89,   746.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:07,  -05:00,       ,   47.9499168,  -97.1749954,   624.8, 29.88,   834.8,  16.0,   0.00,   0.00,    6.62,   2.02,  -0.43,   0.01,   0.00,  88.8, 267.3,  28.1,  28.2,   2.5,   0.5,  21.64,  20.37,     2.44,   63.64,   66.18, 1120.9,  112.80,   97.60,  100.10,  100.91, 1113.21, 1073.74, 1057.79, 1079.18,   747.0,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:08,  -05:00,       ,   47.9499168,  -97.1749954,   625.8, 29.88,   835.4,  16.0,   0.00,   0.00,   18.80,   2.05,  -0.47,  -0.00,  -0.00,  88.8, 267.3,  28.1,  28.2,   2.6,   0.5,  21.64,  20.37,     2.25,   63.69,   64.51, 1053.8,  114.00,   98.53,  101.12,  101.81, 1105.38, 1075.80, 1046.81, 1076.14,   747.6,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:09,  -05:00,       ,   47.9499130,  -97.1749954,   624.8, 29.88,   834.7,  16.0,   0.00,   0.00,    2.73,   2.11,  -0.48,  -0.00,   0.01,  88.7, 267.3,  28.1,  28.2,   2.5,   0.5,  21.64,  20.42,     2.12,   63.73,   63.54, 1006.9,  115.09,   99.30,  102.09,  102.71, 1095.38, 1069.40, 1033.51, 1072.36,   746.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:10,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   833.7,  16.0,   0.00,   0.00,  -20.23,   2.13,  -0.44,   0.02,   0.00,  88.8, 267.3,  28.1,  28.2,   2.5,   0.5,  21.59,  20.42,     2.14,   63.78,   63.49, 1002.4,  116.07,  100.13,  103.12,  103.64, 1085.09, 1066.85, 1023.12, 1067.80,   745.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
2018-08-01, 11:50:11,  -05:00,       ,   47.9499130,  -97.1749954,   623.8, 29.88,   833.7,  16.0,   0.00,   0.00,  -16.32,   2.10,  -0.48,   0.02,  -0.04,  88.7, 267.3,  28.1,  28.2,   2.4,   0.5,  21.64,  20.44,     2.17,   63.83,   63.67, 1008.7,  117.14,  100.99,  104.14,  104.54, 1076.99, 1065.83, 1013.48, 1062.54,   745.9,   0,  GPS,  176.9, 114.30, 116.20, 118.400, 119.400,       ,       ,       ,      ,       ,       ,    3.1,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 112.0,       
