#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-0.11, 1.22, 5.38243299840672, -630.0, 85.71, -0.01, 0.06, 1150.0
-1.4, 2.32, 9.967725702787263, -1140.0, 84.59, -0.03, 0.15, 1154.0
-1.8, 2.13, 4.630607213466163, -360.0, 81.48, -0.05, 0.0, 1170.0
-3.76, 3.35, 6.77741726073087, -510.0, 84.24, 0.04, 0.16, 1189.0
-4.58, 3.76, 7.4548632172993905, -510.0, 78.15, -0.04, 0.19, 1190.0
-1.87, 2.47, -6.66520728745404, 1260.0, 78.37, -0.08, 0.0, 1167.0
-0.29, 2.98, 1.1630276273014266, 270.0, 84.09, -0.05, 0.08, 1141.0
0.38, 2.98, 11.946661184236394, -1230.0, 77.93, -0.1, 0.16, 1137.0
-5.15, 3.18, 8.553648919809145, -720.0, 75.92, -0.06, 0.11, 1127.0
-9.79, 5.94, 10.389694640256142, -570.0, 72.55, 0.18, 0.13, 1110.0
-6.05, 4.52, 8.037010470708552, -420.0, 67.06, -0.13, 0.09, 1104.0
-5.33, 4.93, 10.346530484203331, -660.0, 69.11, -0.02, 0.12, 1140.0
-7.87, 5.6, 9.938079631579647, -510.0, 65.59, 0.05, 0.16, 1125.0
-10.32, -0.6, -2.3387681722271263, 210.0, 68.11, -0.19, 0.09, 1116.0
-11.06, -1.44, 4.03914129376046, -690.0, 71.36, -0.03, 0.09, 1070.0
-9.71, 0.55, 17.751252593447752, -2070.0, 69.22, 0.1, 0.15, 1077.0
-9.02, 2.53, 17.047404755777038, -1680.0, 65.02, -0.1, 0.19, 1061.0
-6.94, 2.05, 6.732099390953678, -540.0, 63.8, 0.01, 0.13, 1046.0
-8.94, 1.75, 7.223301274405212, -660.0, 68.09, -0.06, 0.14, 990.0
-9.69, 3.45, 13.19162406173789, -1140.0, 65.52, -0.02, 0.17, 974.0
-12.73, 4.06, 11.798134575025959, -900.0, 64.77, 0.0, 0.13, 972.0
-10.25, 3.55, 9.264052122977962, -660.0, 63.99, 0.02, 0.15, 918.0
-13.19, 3.8, 9.855294040270746, -690.0, 62.75, 0.08, 0.13, 906.0
-11.9, 2.52, 9.092081454363546, -720.0, 59.22, -0.05, 0.14, 907.0
-11.7, 2.72, 10.807682039215495, -900.0, 60.72, -0.08, 0.21, 895.0
-17.78, 1.77, 5.260942248736067, -390.0, 60.83, -0.23, 0.15, 851.0
-15.58, -0.19, 4.375413456756675, -540.0, 66.18, -0.07, 0.11, 857.0
-12.17, 0.32, 14.91471163082956, -1680.0, 64.53, -0.02, 0.22, 836.0
-7.81, -1.07, 11.006315613883286, -1410.0, 65.55, 0.0, 0.11, 814.0
-6.66, -0.1, 8.814951626952238, -1080.0, 68.79, 0.11, 0.14, 801.0
-9.43, -1.13, 10.655697648768111, -1410.0, 67.86, -0.1, 0.17, 758.0
-7.12, -1.3, 8.648766439960662, -1170.0, 66.01, 0.04, 0.13, 743.0
