#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
6.97, 8.92, 2.1285763239482005, 990.0, 82.67, -0.02, -0.02, 1092.0
6.92, 10.84, 5.550417880896334, 780.0, 83.55, 0.16, -0.06, 1110.0
8.25, 12.56, 6.94983219830109, 810.0, 81.82, 0.09, -0.03, 1127.0
9.24, 15.68, 8.676627298642122, 990.0, 80.18, 0.14, -0.04, 1150.0
10.76, 17.44, 7.733250095270824, 1320.0, 77.31, 0.18, -0.03, 1172.0
11.79, 18.38, 5.534395198503503, 1680.0, 74.62, -0.04, -0.04, 1203.0
12.83, 19.17, 5.1388756551577455, 1740.0, 70.87, 0.05, -0.05, 1254.0
13.95, 18.01, 5.339809290936513, 1500.0, 66.95, -0.17, -0.06, 1280.0
11.96, 18.57, 7.784567013905367, 1230.0, 63.2, -0.02, -0.03, 1295.0
8.47, 19.15, 9.002059133319698, 1110.0, 59.35, -0.02, -0.05, 1313.0
9.01, 20.02, 9.929427339953827, 1110.0, 59.85, -0.16, -0.1, 1330.0
9.83, 20.99, 12.043446388328148, 960.0, 57.56, -0.09, -0.0, 1351.0
7.57, 21.92, 14.694804664208931, 750.0, 54.6, -0.12, -0.08, 1362.0
6.8, 21.41, 14.970601003701226, 630.0, 49.72, -0.05, -0.05, 1362.0
5.57, 19.62, 15.185193623398195, 420.0, 47.1, -0.13, -0.07, 1369.0
4.25, 18.26, 15.92985802583879, 210.0, 43.34, -0.14, -0.07, 1372.0
5.41, 17.81, 16.796287320975114, 90.0, 42.24, -0.12, -0.08, 1372.0
5.26, 16.58, 17.96963202842832, -120.0, 40.28, -0.01, -0.06, 1370.0
2.72, 5.12, 10.4449355566647, -480.0, 43.44, -0.36, -0.07, 1351.0
2.09, -2.78, 5.779789609655708, -840.0, 50.09, -0.29, -0.07, 1320.0
5.47, -5.49, 7.578529502168921, -1350.0, 54.7, -0.13, -0.11, 1293.0
-0.1, -4.49, 12.2509684708161, -1830.0, 60.1, 0.06, -0.05, 1264.0
-3.85, -0.8, 14.44268686115745, -1740.0, 63.84, 0.28, -0.04, 1229.0
-5.37, 1.22, 12.034545914607001, -1320.0, 69.72, 0.19, -0.06, 1208.0
-4.72, 3.54, 9.508898781586247, -780.0, 74.07, 0.17, -0.04, 1182.0
-5.93, 4.54, 6.289690460524351, -240.0, 77.62, 0.15, -0.09, 1178.0
-5.5, 6.24, 6.665570748546135, -60.0, 79.77, 0.17, -0.07, 1180.0
-3.04, 7.88, 6.814686126142623, 150.0, 79.67, 0.11, -0.08, 1182.0
0.36, 9.56, 6.60232599854519, 420.0, 80.38, 0.05, -0.1, 1189.0
2.41, 10.83, 7.859007880177854, 420.0, 80.02, 0.06, -0.07, 1197.0
-0.4, 11.33, 8.774149954264924, 360.0, 79.72, 0.04, -0.06, 1202.0
-2.04, 11.67, 8.488174981845159, 450.0, 80.06, -0.08, -0.02, 1212.0
