#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-2.78, 2.56, 4.449578215853476, -270.0, 80.86, 0.25, -0.03, 666.0
-5.79, 2.8, 1.7837989006510133, 150.0, 83.52, 0.13, -0.12, 664.0
-6.22, 3.34, 2.744698201059416, 90.0, 85.54, 0.03, -0.04, 673.0
-5.98, 3.61, 2.2356358135310694, 210.0, 86.46, -0.07, -0.01, 674.0
-4.86, 2.25, 0.901377770102648, 210.0, 88.11, -0.13, -0.01, 688.0
-1.81, 0.85, 5.013893003702581, -630.0, 85.68, -0.36, 0.04, 706.0
-6.28, -1.49, 4.242188885552248, -840.0, 83.05, -0.18, 0.03, 696.0
-13.9, -0.07, 4.218237932970183, -630.0, 83.2, 0.1, 0.0, 684.0
-21.7, 0.02, 4.251676716976342, -630.0, 84.31, 0.09, 0.0, 641.0
-29.72, -1.03, 2.236733911275479, -480.0, 83.18, -0.09, -0.01, 633.0
-34.12, -0.65, 5.093986019875086, -840.0, 82.88, 0.21, -0.01, 625.0
-38.38, -3.49, 1.3887355028176227, -720.0, 83.6, 0.16, -0.05, 616.0
-34.05, -4.72, -1.2819588060927058, -510.0, 83.98, 0.14, -0.07, 596.0
-31.42, -5.14, 7.689672075699742, -1890.0, 84.05, 0.06, -0.02, 577.0
-33.19, -3.74, 16.182830822615806, -2940.0, 85.2, 0.11, 0.03, 539.0
-26.16, -1.48, 17.72849684896853, -2790.0, 83.74, 0.13, 0.16, 502.0
-22.37, 1.9, 22.508301248742807, -2880.0, 80.8, 0.25, 0.19, 467.0
-15.68, 1.97, 17.210479246662327, -1980.0, 74.38, 0.08, 0.23, 447.0
-15.56, 1.48, 5.275039601282043, -510.0, 76.09, -0.02, 0.13, 423.0
-14.05, 1.37, 5.157064610194734, -510.0, 76.25, -0.08, 0.23, 409.0
-12.95, 0.09, 7.6442411131773556, -960.0, 72.11, -0.16, 0.14, 392.0
-18.65, 2.87, 14.390971599234206, -1470.0, 72.68, 0.04, 0.24, 359.0
-22.08, 3.77, 14.072091059420881, -1230.0, 67.5, 0.09, 0.14, 341.0
-18.27, 2.1, 5.443653495610065, -420.0, 71.11, 0.02, 0.17, 347.0
-14.48, 1.04, 8.614315007570749, -960.0, 71.92, -0.16, 0.14, 333.0
-9.85, 1.93, 12.754919658548193, -1380.0, 72.56, 0.15, 0.23, 291.0
-8.77, -0.01, 7.3355266242930215, -900.0, 69.78, -0.19, 0.16, 277.0
-6.57, -0.34, 7.403134682254832, -990.0, 72.56, 0.08, 0.25, 264.0
5.41, -2.32, 14.09438834617319, -2010.0, 70.24, -0.08, 0.16, 236.0
-8.28, 2.53, 16.58830209646355, -1650.0, 66.3, 0.09, 0.13, 203.0
-7.68, 1.45, 3.190194498329716, -210.0, 68.03, -0.11, 0.11, 208.0
-10.82, 0.62, 4.7333953557405755, -510.0, 70.21, -0.14, 0.17, 185.0
