#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-23.37, -3.15, 2.4672689874247165, -870.0, 87.77, 0.17, -0.08, 604.0
-23.88, -1.49, 7.715051669316454, -1410.0, 87.04, 0.12, -0.04, 580.0
-22.39, -2.0, 5.991122898335052, -1230.0, 87.37, 0.07, 0.02, 572.0
-21.69, -2.93, 1.9260038250531033, -750.0, 87.49, 0.11, -0.06, 557.0
-21.95, -2.54, 2.377196393758717, -780.0, 89.86, 0.15, -0.02, 539.0
-22.99, -2.47, 3.2726882715825325, -900.0, 88.82, 0.1, -0.05, 526.0
-22.08, -2.66, 1.903058591988188, -720.0, 89.37, 0.12, -0.06, 511.0
-21.74, -2.71, 2.0202724154036007, -750.0, 89.81, 0.12, -0.05, 497.0
-22.97, -2.7, 2.5676782809150778, -840.0, 90.35, 0.1, -0.06, 483.0
-25.37, -2.9, 2.9935012466586195, -930.0, 89.44, 0.08, -0.05, 472.0
-24.24, -4.22, 2.245439077557264, -1020.0, 89.45, 0.0, -0.04, 457.0
-18.35, -3.91, 6.727721448114144, -1680.0000000000034, 89.87, 0.14, -0.05, 433.0
-10.87, -1.6, 6.3332198775189354, -1260.0000000000034, 90.15, 0.04, -0.09, 395.0
-3.74, -0.01, 5.482345581968532, -870.0, 89.76, 0.08, -0.21, 389.0
0.44, 0.71, 17.95246333336275, -2640.0, 87.95, -0.04, 0.13, 379.0
-1.83, 2.15, 24.704509603866732, -3180.0, 81.87, 0.0, 0.18, 357.0
-6.02, 3.5, 17.039988360629433, -1740.0, 73.39, 0.03, 0.18, 350.0
-7.0, 3.54, 9.152404277282653, -720.0, 72.7, -0.01, 0.17, 341.0
-7.43, 4.53, 8.81308037183446, -540.0, 71.4, -0.01, 0.21, 331.0
-9.21, 4.55, 8.218539169983421, -450.0, 69.69, 0.01, 0.16, 320.0
-9.66, 4.04, 7.743677711354704, -450.0, 68.75, -0.06, 0.14, 309.0
-8.98, 4.5, 9.343474071969531, -570.0, 65.71, 0.11, 0.16, 301.0
-9.98, 4.71, 9.330080123563587, -540.0, 65.05, 0.02, 0.14, 297.0
-10.72, 5.5, 9.562770189270621, -480.0, 66.05, -0.09, 0.2, 286.0
-12.36, 6.26, 10.95167256247967, -540.0, 63.61, 0.11, 0.14, 278.0
-13.05, 5.73, 9.12354755440901, -390.0, 63.42, -0.09, 0.17, 270.0
-12.19, 5.09, 8.247397801790926, -360.0, 62.68, 0.0, 0.19, 256.0
-9.04, 5.11, 13.698084641497914, -990.0, 64.0, 0.06, 0.11, 245.0
-7.75, 5.64, 14.624024592433635, -1020.0, 62.62, -0.08, 0.15, 226.0
-4.58, 3.63, 6.9014060482548505, -360.0, 59.47, -0.07, 0.13, 217.0
-1.98, 2.87, 7.754592487573973, -540.0, 59.94, -0.0, 0.08, 206.0
-5.95, 5.87, 16.602701022534138, -1110.0, 54.56, 0.13, 0.2, 196.0
