#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-10.74, 2.78, 5.683976504585343, -360.0, 70.17, -0.02, 0.02, 595.0
-8.03, 1.25, 5.402198868594949, -510.0, 69.84, -0.07, -0.03, 583.0
-5.44, 0.59, 7.690111450265457, -870.0, 69.77, -0.05, -0.0, 567.0
-3.86, -0.02, 10.281718669548937, -1260.0, 69.87, -0.0, -0.02, 548.0
-3.54, 1.52, 13.051110754611358, -1410.0, 69.98, 0.1, 0.0, 534.0
-4.1, 2.49, 10.597779588773918, -990.0, 69.5, 0.06, 0.03, 520.0
-3.88, 2.67, 7.5157328120750515, -600.0, 70.14, 0.06, 0.01, 510.0
-6.0, 3.52, 8.165924893602336, -570.0, 69.75, 0.13, 0.01, 501.0
-7.0, 4.28, 6.4910860368015495, -270.0, 69.2, 0.03, -0.01, 496.0
-3.75, 4.31, 5.291018471151344, -120.0, 69.35, -0.19, -0.01, 492.0
-2.63, 5.58, 8.554315589687597, -360.0, 68.35, -0.0, -0.01, 484.0
-3.85, 4.81, 10.308160269957307, -660.0, 67.65, -0.08, 0.01, 475.0
-2.16, 2.33, 8.942520596990551, -780.0, 66.03, -0.13, -0.0, 463.0
-2.7, 0.49, 7.668595696306172, -870.0, 68.69, -0.19, -0.03, 446.0
-2.8, -0.48, 9.611817009383898, -1230.0, 69.5, -0.01, -0.02, 426.0
-4.93, 0.36, 17.794995366290475, -2130.0, 70.2, 0.04, 0.02, 406.0
-7.23, 0.71, 17.895192000411978, -1950.0, 63.58, -0.04, 0.06, 370.0
-10.49, -0.51, 13.426600787292273, -1650.0, 67.12, -0.15, -0.01, 353.0
-11.83, 1.79, 14.983496370778326, -1620.0, 70.09, -0.02, 0.04, 318.0
-14.55, 2.12, 10.557586611276342, -1020.0, 68.54, 0.08, 0.04, 301.0
-15.27, 1.34, 8.135167462674481, -810.0, 67.05, 0.03, 0.0, 284.0
-10.54, 1.77, 7.155316378158762, -660.0, 69.68, 0.15, -0.04, 268.0
-5.49, 1.64, 7.334124252710034, -720.0, 71.66, 0.29, -0.04, 253.0
-2.66, 1.6, 7.2071428009240694, -750.0, 75.8, -0.11, -0.0, 244.0
-4.15, 1.92, 9.01334784691771, -930.0, 74.37, -0.13, -0.02, 236.0
-3.31, 0.48, 4.815332713226031, -570.0, 74.46, -0.22, 0.07, 230.0
-11.84, 0.35, 1.9534495108741092, -210.0, 74.11, -0.01, -0.05, 220.0
-5.17, -0.26, 3.8165915164757074, -540.0, 75.01, 0.04, 0.03, 206.0
-3.0, -0.07, 5.2732049118402955, -690.0, 73.17, 0.06, -0.04, 196.0
-1.82, 2.31, 6.355259660954008, -540.0, 75.59, 0.18, 0.01, 191.0
0.05, 0.51, 2.6228073267802348, -270.0, 72.32, -0.16, -0.02, 189.0
-7.32, -4.04, 2.617381286875392, -840.0, 71.55, -0.07, 0.0, 169.0
