#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-25.72, -7.79, -2.3725925983612273, -840.0, 87.86, 0.08, -0.03, 592.0
-23.38, -8.03, -1.872425469517844, -960.0, 88.38, 0.03, 0.05, 575.0
-27.98, -5.94, 1.1714017103457008, -1110.0, 88.54, 0.24, 0.03, 559.0
-22.2, -8.29, -3.5817521492296196, -720.0, 86.62, 0.04, -0.03, 547.0
-22.12, -7.94, -3.059391792702323, -750.0, 87.05, 0.22, -0.0, 532.0
-25.77, -6.89, 1.0373787780575885, -1200.0, 85.92, 0.18, 0.0, 520.0
-27.8, -6.84, 1.3771316087355014, -1200.0, 82.91, 0.09, 0.03, 507.0
-27.13, -5.22, 1.5052464873822577, -960.0, 80.95, 0.2, 0.01, 496.0
-28.31, -3.87, 1.0942460891990553, -690.0, 78.74, 0.09, 0.05, 485.0
-25.53, -4.44, -1.1499836160130785, -450.0, 77.43, -0.17, 0.0, 477.0
-20.45, -5.3, -3.049755126178093, -300.0, 75.45, 0.0, -0.02, 466.0
-16.78, -7.35, 0.728584405947192, -1080.0, 75.89, -0.06, 0.04, 453.0
-20.71, -6.46, 6.790274435068615, -1680.0, 72.38, 0.07, 0.07, 435.0
-17.11, -7.36, 0.9454655714444788, -1050.0, 71.78, 0.04, 0.03, 417.0
-16.5, -7.77, 3.0128088950879803, -1380.0, 72.84, -0.08, 0.03, 401.0
-15.7, -4.71, 15.28927378379634, -2400.0, 69.47, 0.16, 0.21, 380.0
-7.81, -9.04, 15.10681127176424, -2730.0, 64.62, -0.07, 0.1, 356.0
-7.22, -8.93, 9.993283987266551, -2190.0, 65.74, 0.07, 0.16, 311.0
-6.76, -7.64, 4.201201213047756, -1410.0, 67.41, 0.06, 0.13, 287.0
-2.88, -8.18, 3.6612012130477556, -1410.0, 67.41, 0.05, 0.12, 263.0
-4.52, -8.34, 2.1301054410910503, -1230.0, 65.96, -0.16, 0.19, 243.0
-13.37, -5.97, 7.085988365025535, -1530.0, 66.02, 0.05, 0.13, 220.0
-6.17, -7.86, -2.201798031525467, -660.0, 64.91, 0.03, 0.17, 199.0
-6.82, -11.87, -17.545054933649546, 720.0, 71.9, -0.08, -0.07, 183.0
-6.59, -11.25, -4.84562738063866, -870.0, 77.02, -0.2, 0.13, 164.0
-9.13, -7.59, 12.999193969894822, -2610.0, 73.29, 0.14, 0.14, 146.0
-7.95, -5.73, 11.616186792959724, -2070.0, 68.42, 0.15, 0.16, 129.0
-4.21, -6.1, 2.790482179101513, -1050.0, 66.32, 0.02, 0.12, 114.0
-6.5, -4.28, 3.130722556253504, -870.0, 65.63, -0.06, 0.16, 97.0
-6.49, -4.63, 1.8566404243648966, -750.0, 64.13, -0.08, 0.16, 84.0
-7.61, -3.24, 2.4593763186262274, -660.0, 64.23, 0.09, 0.09, 75.0
-4.01, -3.76, 0.7679185110269717, -510.0, 61.61, 0.11, 0.12, 62.0
