#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-15.0, 1.75, 5.955193486985573, -510.0, 68.59, 0.07, 0.03, 858.0
-18.89, 3.5, 6.913677994732379, -420.0, 69.98, 0.19, -0.01, 851.0
-19.89, 3.3, 4.746573211842795, -180.0, 70.41, -0.05, 0.02, 850.0
-16.8, 2.96, 5.598466897824311, -330.0, 70.79, 0.02, 0.0, 844.0
-18.01, 1.27, 5.529119093649895, -510.0, 67.35, -0.08, 0.04, 836.0
-24.59, -0.33, 5.4625627223685616, -690.0, 66.92, -0.29, -0.03, 826.0
-27.5, -0.6, 9.407535556894628, -1200.0, 67.89, -0.43, 0.14, 814.0
-25.33, 0.6, 13.74572580666828, -1560.0, 67.24, 0.18, 0.03, 790.0
-29.18, 2.57, 19.082643365333304, -1950.0, 67.26, 0.12, 0.14, 770.0
-24.06, 0.77, 13.522931740240526, -1440.0, 62.5, 0.0, 0.06, 744.0
-26.09, 0.8, 12.477452960577443, -1410.0, 68.75, 0.03, 0.06, 722.0
-24.07, 0.78, 17.529192936764154, -1980.0, 67.4, 0.19, 0.16, 697.0
-21.97, 1.55, 11.74888291643844, -1260.0, 70.27, 0.26, 0.06, 674.0
-21.09, -0.53, 9.16559484831158, -1260.0, 73.88, -0.18, 0.2, 655.0
-23.21, -1.04, 12.324972152000779, -1680.0, 71.77, -0.2, 0.15, 624.0
-26.39, -0.51, 15.096192487994832, -2010.0, 73.78, -0.02, 0.22, 595.0
-26.05, 0.51, 16.7140573658735, -2070.0, 73.25, 0.24, 0.16, 566.0
-24.21, 0.36, 11.669626751786035, -1470.0, 74.02, -0.05, 0.2, 540.0
-22.58, 1.04, 11.191092241354252, -1350.0, 75.64, 0.16, 0.16, 515.0
-21.67, 0.18, 11.15469657858157, -1470.0, 76.25, -0.12, 0.22, 492.0
-23.15, 0.47, 11.549384152861041, -1500.0, 77.08, 0.05, 0.15, 469.0
-7.56, 0.81, 8.291728910203647, -990.0, 75.08, 0.23, 0.15, 446.0
-4.56, -1.33, 4.308139139910697, -780.0, 78.4, -0.24, 0.18, 425.0
-10.93, 0.05, 9.933606871421741, -1320.0, 75.94, -0.11, 0.23, 406.0
-17.24, 2.93, 13.597219608439161, -1380.0, 73.62, 0.11, 0.17, 386.0
-15.57, 2.79, 8.905576073553487, -780.0, 72.3, -0.08, 0.16, 370.0
-15.88, 2.55, 8.97468575782425, -840.0, 74.13, 0.05, 0.16, 347.0
-14.73, 3.16, 12.245607774784803, -1140.0, 71.29, 0.08, 0.18, 328.0
-13.0, 0.53, 6.678871141631795, -780.0, 71.91, -0.17, 0.15, 312.0
-8.14, 1.33, 8.128888766323291, -870.0, 72.57, 0.02, 0.18, 289.0
-9.69, 0.01, 9.12655927036188, -1140.0, 71.05, -0.19, 0.19, 271.0
-9.59, 1.49, 11.95549137967609, -1290.0, 70.13, 0.08, 0.17, 249.0
