#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
0.04, -3.67, -2.780472154089428, -120.0, 76.33, -0.0, -0.03, 1039.0
-0.1, -4.46, -4.013553261613556, -60.0, 76.04, -0.02, -0.0, 1036.0
1.65, -4.67, 1.0561288220858076, -750.0, 74.23, -0.02, 0.12, 1035.0
0.69, -2.96, 0.7048402530009272, -450.0, 69.79, -0.02, -0.03, 1028.0
-1.48, -2.8, 0.05031243760541804, -360.0, 71.49, 0.13, -0.03, 1020.0
1.07, -4.0, 1.1819804320361387, -660.0, 72.16, 0.07, 0.08, 1015.0
1.48, -4.77, -4.035366433216238, -90.0, 69.5, -0.12, -0.01, 1012.0
2.24, -5.04, -2.900855457436322, -270.0, 71.43, -0.0, 0.01, 1002.0
0.9, -3.65, 0.9874979149761374, -570.0000000000034, 69.93, -0.05, 0.03, 992.0
-0.1, -2.53, -0.07583073928561612, -300.0000000000034, 69.31, -0.11, 0.03, 988.0
0.74, -2.29, 0.6934686238955146, -360.0, 68.05, -0.05, 0.01, 980.0
1.54, -3.08, 0.9861794837633333, -480.0, 65.97, 0.05, -0.0, 971.0
1.33, -4.28, 1.2685629855108687, -660.0, 66.77, -0.1, 0.03, 962.0
2.66, -3.35, 3.2465718039791196, -780.0, 66.26, 0.04, 0.02, 953.0
1.79, -1.94, 8.303407555546855, -1200.0, 65.67, 0.07, 0.01, 942.0
-5.89, -3.74, 16.196944993909007, -2220.0, 62.32, -0.22, 0.11, 922.0
-11.55, -9.18, 16.030746973253994, -2640.0, 57.91, -0.2, 0.11, 893.0
-15.44, -11.17, 8.866048255076846, -2310.0, 65.59, -0.03, 0.13, 840.0
-11.81, -10.68, 5.16447207609248, -1860.0, 66.58, -0.08, 0.18, 812.0
-9.01, -9.64, 2.440734103640386, -1470.0, 69.56, 0.13, 0.06, 786.0
-8.13, -8.7, 3.749166682091932, -1560.0, 71.46, 0.07, 0.2, 765.0
-3.0, -8.78, 3.177994169993454, -1530.0, 72.92, 0.02, 0.12, 743.0
-4.71, -6.11, 4.896604520941856, -1440.0, 74.48, 0.17, 0.16, 725.0
-5.72, -4.44, 2.5828268251712885, -900.0, 72.69, 0.03, 0.16, 711.0
-8.5, -3.96, 0.4434734253784711, -570.0, 73.31, -0.05, 0.18, 700.0
-10.03, -4.83, -1.1913650658235104, -450.0, 70.02, -0.09, 0.07, 689.0
-11.34, -5.39, -0.9081166170593606, -570.0, 72.03, -0.08, 0.19, 677.0
-10.85, -6.81, 1.1438047498160033, -990.0, 70.65, -0.15, 0.17, 663.0
-10.46, -8.04, 0.08123280059517413, -1020.0, 71.3, 0.04, 0.14, 646.0
-5.26, -7.23, 1.1704835045804103, -1020.0, 68.97, 0.21, 0.11, 626.0
6.14, -4.44, -5.166842213955861, 90.0, 70.06, 0.32, 0.04, 612.0
5.37, -4.13, -10.037150047276702, 810.0, 77.72, 0.07, -0.04, 608.0
