#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
8.23, 2.11, 8.721527737751106, -900.0, 77.19, 0.02, -0.13, 484.0
7.69, 1.34, 8.110375534078933, -930.0, 77.9, -0.08, -0.15, 468.0
7.36, 2.37, 8.421720453041122, -840.0, 78.68, 0.11, -0.14, 453.0
8.1, 2.46, 7.808776733630395, -750.0, 79.45, -0.03, -0.17, 416.0
8.55, 2.5, 8.346007133780187, -810.0, 78.53, -0.05, -0.14, 402.0
7.55, 2.0, 9.297002322351961, -990.0, 76.97, 0.05, -0.15, 389.0
9.15, 2.11, 8.462197006802501, -870.0, 77.65, 0.01, -0.18, 373.0
12.36, 2.2, 8.881081334699537, -900.0, 76.39, 0.09, -0.12, 336.0
6.54, -0.52, 7.331701722852689, -1050.0, 75.9, -0.05, -0.07, 328.0
7.53, 1.64, 10.94125282816987, -1230.0, 75.15, 0.04, -0.18, 313.0
6.53, 0.81, 9.035900701502634, -1080.0, 74.54, -0.04, -0.05, 283.0
6.06, 0.55, 4.716585172371008, -570.0, 77.47, -0.06, -0.15, 294.0
7.27, 0.88, 5.448254230018745, -630.0, 78.11, -0.1, -0.16, 268.0
8.53, 0.86, 8.22822887711231, -990.0, 76.23, -0.13, -0.09, 254.0
7.45, 0.36, 9.252285979704602, -1200.0, 76.66, -0.09, -0.1, 235.0
6.33, -0.86, 19.286840212227222, -2580.0, 73.97, -0.01, -0.1, 200.0
3.3, -0.59, 17.8349497426997, -2340.0, 73.11, -0.05, 0.05, 188.0
4.6, 0.87, 4.626384016896343, -480.0, 72.35, 0.1, -0.04, 168.0
3.66, 1.43, 4.410800725632375, -390.0, 74.06, 0.04, -0.06, 157.0
0.92, 1.47, 7.6434167624103075, -810.0, 74.38, 0.05, 0.02, 145.0
2.99, 2.23, 6.819924812816264, -600.0, 74.04, 0.16, -0.01, 140.0
-5.05, 0.44, 2.0195717758559675, -210.0, 75.23, -0.02, -0.08, 131.0
1.67, 0.81, 4.444152394289511, -480.0, 74.78, -0.06, -0.01, 123.0
5.3, 1.91, 7.523953653061236, -720.0, 72.68, 0.07, -0.06, 82.0
0.01, 1.67, 6.945953039344931, -690.0, 74.1, 0.04, -0.02, 85.0
6.41, 2.21, 5.451874930798176, -420.0, 73.34, 0.06, 0.04, 76.0
1.25, 2.93, 4.999015641561995, -270.0, 73.85, -0.0, -0.04, 56.0
5.24, 3.22, 7.607880784004728, -570.0, 73.57, 0.0, -0.01, 50.0
-0.03, 1.87, 8.604918232482145, -840.0, 70.73, -0.0, 0.0, 42.0
0.97, 3.94, 8.117044745158307, -510.0, 69.25, 0.09, -0.01, 31.0
-0.4, 4.63, 4.63, 0.0, 71.58, 0.15, -0.11, 25.0
3.52, 5.28, 9.215948468502143, -510.0, 73.37, 0.14, 0.02, 22.0
