#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-25.89, -5.2, 11.316882323303876, -1860.0, 62.77, 0.08, 0.12, 1255.0
-28.04, -4.94, 9.569693131633976, -1650.0, 63.38, 0.09, 0.08, 1226.0
-29.41, -4.28, 8.306354759473816, -1470.0, 65.64, 0.15, 0.08, 1184.0
-29.98, -3.87, 8.828291744132681, -1500.0, 66.74, 0.08, 0.12, 1152.0
-27.72, -3.82, 7.758463973998953, -1380.0, 67.47, 0.15, 0.1, 1127.0
-26.16, -2.96, 7.426231342611405, -1260.0, 69.07, 0.17, 0.09, 1094.0
-25.43, -1.81, 8.526411998237446, -1260.0, 69.54, 0.13, 0.1, 1073.0
-23.9, -0.63, 8.271260220807104, -1080.0, 68.94, 0.14, 0.1, 1052.0
-21.93, -0.73, 4.9531782684255585, -690.0, 68.77, 0.06, 0.09, 1037.0
-25.27, -2.97, 4.3777586390331376, -900.0, 69.75, -0.11, 0.09, 1023.0
-26.76, -3.83, 7.4945734776917625, -1350.0, 67.46, -0.13, 0.17, 1007.0
-25.62, -5.78, 5.619607105621847, -1350.0, 66.83, -0.03, 0.11, 984.0
-25.71, -5.66, 6.82471239260982, -1500.0, 68.36, 0.04, 0.07, 980.0
-23.6, -4.17, 9.5365831630074, -1650.0, 68.71, 0.1, 0.15, 969.0
-29.26, -3.38, 10.069853810145705, -1620.0, 68.73, 0.12, 0.11, 944.0
-27.88, -2.98, 16.877929121317294, -2370.0, 68.9, 0.06, 0.14, 950.0
-30.77, -1.24, 17.75167412650577, -2220.0, 66.71, 0.14, 0.11, 905.0
-30.6, -0.76, 10.581161552533503, -1350.0, 67.32, 0.17, 0.15, 886.0
-30.55, -1.13, 8.828243285502786, -1170.0, 65.92, 0.04, 0.16, 864.0
-30.78, -2.05, 7.33520640448429, -1110.0, 66.5, 0.07, 0.09, 829.0
-28.21, -2.18, 7.477494793264167, -1140.0, 66.34, 0.05, 0.14, 804.0
-22.34, -3.94, 3.788808643781493, -930.0, 68.03, 0.04, 0.09, 780.0
-20.79, -3.38, 3.5089404484942603, -840.0, 69.27, 0.18, 0.05, 739.0
-21.83, -0.16, 7.1855369069564965, -930.0, 71.83, 0.21, 0.12, 723.0
-20.48, 1.26, 6.587075111640753, -660.0, 70.2, 0.16, 0.09, 725.0
-19.17, 0.98, 1.462351058010153, -60.0, 70.38, 0.1, 0.06, 705.0
-17.89, 0.8, 2.2347519891357335, -180.0, 70.99, 0.06, 0.06, 699.0
-14.16, 1.42, 4.396141698824391, -360.0, 68.29, 0.02, 0.08, 713.0
-10.56, 1.69, 2.1864158042438673, -60.0, 68.17, 0.11, 0.04, 684.0
-4.15, 0.3, 0.7999469427404269, -60.0, 67.48, -0.04, 0.05, 680.0
-2.44, 3.75, 5.276115021006547, -180.0, 65.82, 0.2, 0.01, 699.0
-1.75, 6.19, 6.19, 0.0, 64.6, 0.13, 0.01, 676.0
