#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-5.73, 2.56, 4.543098115912032, -330.0, 94.17, -0.01, 0.0, 1004.0
-10.15, 3.43, 5.275490658146947, -300.0, 91.99, 0.06, 0.01, 1004.0
-13.69, 4.0, 4.761005707588134, -120.0, 89.22, 0.08, -0.01, 1006.0
-15.69, 4.16, 3.3848315535048594, 120.0, 87.59, 0.06, -0.03, 1008.0
-20.06, 4.33, 4.5279448046437425, -30.0, 85.75, 0.02, -0.03, 1012.0
-22.43, 5.1, 6.334998011008716, -180.0, 82.47, 0.08, -0.01, 1014.0
-21.19, 4.58, 4.157238175534925, 60.0, 80.3, 0.04, -0.0, 1015.0
-22.53, 3.58, 2.5089044730430836, 150.0, 79.24, 0.05, -0.06, 1015.0
-19.49, 3.0, 3.6535203265649248, -90.0, 77.92, 0.02, -0.05, 1012.0
-19.6, 2.53, 5.422456570137813, -390.0, 76.32, 0.0, -0.04, 1009.0
-19.56, 2.83, 6.479791675989137, -480.0, 74.46, 0.04, 0.01, 1000.0
-16.11, 2.32, 4.870843476836384, -330.0, 73.22, 0.03, -0.05, 993.0
-2.76, 1.31, 4.075149790266526, -360.0, 73.69, -0.09, -0.06, 977.0
0.03, 0.75, 5.573215811803417, -630.0, 73.99, -0.05, -0.05, 965.0
-0.53, -0.36, 6.731430977312777, -930.0, 74.39, -0.1, -0.07, 952.0
2.25, 0.98, 17.57797575045428, -2160.0, 74.67, 0.06, -0.01, 937.0
5.23, 1.8, 15.710497186341287, -1710.0, 70.24, 0.03, 0.01, 913.0
5.61, 1.45, 0.974606413974675, 60.0, 71.41, -0.1, -0.01, 903.0
4.36, 1.85, 4.167548812343412, -300.0, 73.26, -0.03, -0.12, 890.0
3.88, 2.67, 14.535529932104577, -1530.0, 73.48, 0.07, 0.03, 876.0
3.54, 3.71, 18.025260608894953, -1770.0, 70.69, 0.13, 0.14, 865.0
6.86, 5.19, 10.42779652214523, -630.0, 67.83, 0.12, 0.08, 858.0
9.31, 4.91, -0.5683677363824602, 660.0, 68.0, -0.07, 0.06, 853.0
8.29, 5.01, -1.4741240303387881, 810.0, 70.83, -0.04, -0.06, 848.0
3.7, 4.55, 5.022088034766702, -60.0, 71.91, 0.01, -0.07, 840.0
3.32, 3.86, 11.62898930709527, -990.0, 72.32, 0.06, -0.05, 832.0
7.97, 3.48, 13.305155786620023, -1200.0, 69.68, 0.07, 0.05, 825.0
8.65, 2.5, 9.329271214873799, -810.0, 66.57, -0.09, 0.05, 819.0
8.0, 2.15, 8.216799705996554, -720.0, 66.58, -0.02, 0.06, 809.0
13.58, 1.72, 7.327564479951636, -660.0, 65.76, 0.04, 0.05, 800.0
18.84, 1.08, 4.865059538500928, -450.0, 66.64, -0.01, 0.05, 790.0
19.28, 1.18, 6.22435132418065, -600.0, 66.74, 0.07, 0.01, 780.0
