#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-21.23, 4.13, 1.1419336914588047, 360.0, 67.9, 0.24, 0.09, 682.0
-14.7, -0.23, -0.47871474577340933, 30.0, 67.97, -0.07, -0.01, 668.0
-9.18, 1.04, 4.183966173061325, -390.0, 70.22, 0.22, -0.04, 675.0
-8.66, 1.29, 9.117104210062713, -960.0, 69.92, -0.0, 0.01, 672.0
-7.86, 1.97, 11.455686836064249, -1140.0, 68.06, 0.02, 0.09, 663.0
-7.24, 2.08, 7.809967657559566, -690.0, 67.97, 0.02, 0.04, 644.0
-7.62, 2.76, 4.726502997517864, -240.0, 69.14, 0.09, 0.05, 639.0
-11.1, 2.94, 5.170982296102514, -270.0, 68.32, 0.03, 0.09, 597.0
-5.52, 2.38, 4.544611772508562, -270.0, 70.59, -0.05, 0.13, 591.0
-13.17, 1.66, 10.43329448925871, -1050.0, 67.59, 0.14, -0.01, 586.0
-28.03, 5.35, 14.205160061267748, -1020.0, 63.95, 0.02, 0.1, 578.0
-24.44, -0.31, -0.31, 0.0, 64.3, -0.02, 0.01, 565.0
-19.04, -1.46, 0.27290921236664634, -210.0, 68.44, 0.16, -0.07, 482.0
-7.35, -1.54, 4.806452254967317, -750.0, 66.19, -0.03, -0.05, 464.0
-5.48, 0.73, 10.118592646596687, -1140.0, 69.06, 0.19, -0.02, 430.0
-5.5, 0.79, 17.415063146050663, -2040.0, 70.41, 0.09, 0.08, 425.0
-7.49, 2.8, 15.806490694915798, -1620.0, 71.08, -0.01, 0.03, 412.0
-17.49, 4.63, 9.342391818132974, -600.0, 72.12, 0.06, 0.03, 466.0
-15.27, 4.23, 6.64209661989233, -300.0, 70.39, 0.12, 0.04, 450.0
-9.23, 2.15, 1.6698321946124743, 60.0, 70.7, -0.0, -0.01, 441.0
-8.05, 3.55, 6.579523596268542, -390.0, 72.87, 0.03, 0.02, 439.0
-13.36, 6.32, 15.693239064321691, -1170.0, 70.94, 0.14, 0.07, 431.0
-15.74, 5.81, 13.77821407742671, -960.0, 68.17, -0.12, 0.06, 422.0
-17.72, 1.9, 6.72974852342108, -570.0, 65.98, 0.06, 0.02, 397.0
-16.91, 2.57, 10.87539274424115, -960.0, 64.23, 0.1, 0.04, 386.0
-22.73, 3.33, 12.810924236479025, -1080.0, 62.97, -0.05, 0.14, 391.0
-27.84, 3.46, 8.342013680553896, -570.0, 64.96, 0.08, 0.08, 381.0
-28.12, 0.18, 1.910082696589468, -210.0, 68.6, -0.05, 0.0, 366.0
-29.11, 2.9, 7.5728137682716845, -570.0, 69.18, 0.34, 0.06, 333.0
-33.73, 4.04, 11.893328630437697, -960.0, 69.59, 0.1, 0.06, 344.0
-36.64, 5.01, 12.230723468106559, -870.0, 68.12, 0.36, 0.06, 334.0
-31.1, 3.83, 7.54237825449118, -450.0, 68.52, 0.04, 0.07, 299.0
