#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
3.75, 8.53, 2.834280841431686, 720.0, 71.64, 0.07, -0.04, 678.0
2.69, 8.53, 4.939597648719297, 480.0, 75.69, 0.05, -0.04, 686.0
1.96, 9.76, 7.529278392117316, 300.0, 76.11, 0.06, 0.02, 642.0
1.99, 8.44, 0.9822466786020083, 990.0, 75.32, -0.02, 0.0, 653.0
2.38, 7.73, 0.051808787028424064, 990.0, 73.17, -0.03, -0.02, 624.0
2.69, 8.7, 3.850865165759993, 660.0, 77.1, 0.12, -0.02, 635.0
2.89, 7.82, 2.844726145039668, 660.0, 75.15, 0.03, 0.02, 655.0
-0.64, 7.8, 5.129857879566254, 360.0, 76.31, 0.11, 0.0, 667.0
1.83, 8.85, 5.556150826848961, 450.0, 77.34, 0.13, 0.02, 674.0
0.97, 9.7, 4.611356836445904, 690.0, 76.82, 0.09, -0.04, 685.0
2.53, 9.7, 5.32332521251239, 600.0, 77.64, -0.01, 0.03, 695.0
-0.53, 11.11, 6.455149839078201, 630.0, 76.66, 0.1, -0.0, 712.0
-7.53, 11.49, 3.539026968147403, 1080.0, 77.1, -0.06, 0.02, 750.0
-15.14, 9.74, -4.128169350422237, 1860.0, 76.63, 0.04, -0.04, 767.0
-22.53, 13.03, 2.9479098183973953, 1320.0, 74.46, 0.07, -0.08, 813.0
-21.74, 16.57, 16.099025405517537, 60.0, 72.08, 0.08, 0.05, 854.0
-26.36, 16.06, 15.548936310723075, 60.0, 65.37, -0.25, 0.13, 874.0
-24.73, 13.59, 6.089889159141485, 840.0, 61.26, 0.01, 0.11, 889.0
-21.87, 8.49, -7.623869451196617, 1830.0, 63.49, -0.12, -0.03, 897.0
-24.26, 7.62, -4.185203472775069, 1440.0, 69.77, 0.07, -0.07, 905.0
-21.96, 9.32, 6.350543091968779, 360.0, 68.51, 0.04, -0.03, 915.0
-21.94, 10.71, 9.231352074611072, 180.0, 68.88, 0.17, -0.06, 942.0
-20.84, 11.68, 10.454808598454111, 150.0, 69.44, 0.15, 0.0, 949.0
-24.13, 13.57, 14.29549594607193, -90.0, 70.19, 0.06, 0.02, 959.0
-18.65, 13.93, 10.892312144917573, 360.0, 66.31, 0.08, 0.05, 991.0
-11.46, 12.39, 1.8688893064762269, 1260.0, 67.82, 0.15, -0.01, 1002.0
-4.55, 10.39, -2.6762782727522794, 1590.0, 69.69, -0.07, -0.11, 1017.0
-0.62, 10.47, 2.9475414999596437, 930.0, 70.15, -0.1, -0.07, 1048.0
-1.25, 9.49, 7.757798282195288, 210.0, 68.48, -0.0, -0.0, 1056.0
3.19, 8.76, 6.295350696021442, 300.0, 68.89, -0.1, -0.04, 1029.0
4.15, 8.46, 6.500054953267433, 240.0, 69.47, -0.05, -0.03, 1032.0
1.1, 7.69, 8.171735014036024, -60.0, 70.47, 0.01, 0.02, 1047.0
