#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-3.21, 0.36, 0.5401885479002315, -30.0, 94.2, -0.13, -0.03, 1055.0
3.68, 0.44, 2.90815153009288, -390.0, 89.43, 0.06, 0.0, 1052.0
2.98, 0.56, 1.297848397989083, -120.0, 92.02, -0.07, -0.08, 1055.0
-2.47, -0.34, 2.03872544049619, -390.0, 92.79, 0.02, 0.02, 1049.0
1.01, 0.78, 4.602470549676811, -630.0, 93.32, 0.2, 0.04, 1029.0
2.16, 2.23, 2.23, 0.0, 95.71, 0.1, -0.02, 1050.0
1.8, 2.27, 1.0342955058268888, 210.0, 96.16, -0.03, -0.04, 1045.0
-1.54, 2.63, 4.051880481155679, -240.0, 95.51, 0.01, 0.01, 1044.0
-5.52, 2.52, 3.238559770831669, -120.0, 94.49, 0.09, 0.01, 1065.0
-5.03, 2.23, 0.4354430488995824, 300.0, 94.6, -0.06, 0.01, 1040.0
-2.43, 2.46, 1.9235277734189875, 90.0, 94.92, 0.02, 0.02, 1053.0
-4.32, 2.11, 2.648286985089992, -90.0, 94.6, -0.03, -0.02, 1053.0
-0.16, 2.2, 2.5555848369858767, -60.0, 95.47, -0.18, 0.03, 1044.0
-3.11, 1.18, 0.8085402748723421, 60.0, 91.39, -0.14, -0.0, 1077.0
-2.78, -0.13, 3.8649210978155737, -660.0, 93.55, -0.06, 0.07, 1068.0
-4.53, -0.3, 17.699919036388128, -2730.0, 87.24, 0.04, 0.15, 1073.0
-3.37, 1.54, 15.075231133452643, -1920.0, 81.01, 0.04, 0.14, 1052.0
-2.61, -0.58, -0.58, 0.0, 79.86, -0.39, 0.13, 1025.0
-7.94, -1.75, 3.259075141777066, -720.0, 81.43, -0.17, 0.18, 1027.0
-10.51, -0.83, 11.818379404209155, -1740.0, 78.47, 0.11, 0.17, 990.0
-13.77, -0.23, 9.007447962503758, -1260.0, 77.51, 0.12, 0.18, 972.0
-11.51, -2.21, 1.1414388529080002, -480.0, 81.08, -0.25, 0.12, 967.0
-15.13, -0.85, 9.684276017844029, -1500.0, 81.02, 0.07, 0.29, 948.0
-18.59, 0.73, 13.456741620153187, -1710.0, 76.65, 0.02, 0.13, 930.0
-16.42, -1.37, 7.884044893812365, -1230.0, 75.53, -0.11, 0.14, 911.0
-13.1, -1.35, 15.206725294846796, -2220.0, 76.93, -0.02, 0.16, 871.0
-6.41, 0.37, 13.438416709292346, -1800.0, 78.61, 0.14, 0.21, 838.0
-6.9, 0.91, 1.7953518702345392, -120.0, 76.69, 0.04, 0.16, 830.0
-7.88, 1.33, 3.0647121428968447, -240.0, 78.29, 0.06, 0.17, 821.0
-5.8, 1.65, 7.083318382427537, -690.0, 71.96, 0.0, 0.14, 811.0
-5.15, 1.34, 4.143220270255344, -360.0, 72.69, -0.3, 0.14, 795.0
-3.33, 0.37, 5.536486771255438, -630.0, 69.17, -0.07, 0.14, 781.0
