#Roll, Pitch, AOASimple, VSpd Calculated, IAS, NormAc, LatAc, AltAGL
-0.21, 2.82, 3.6726615480655687, -120.0, 79.63, -0.08, -0.03, 1084.0
-0.93, 2.31, 5.3155788225114, -420.0, 79.1, 0.15, 0.02, 1078.0
-6.36, 1.23, 4.378364492370567, -450.0, 80.91, -0.05, -0.02, 1073.0
-8.45, 1.32, 8.563045447678146, -1020.0, 79.89, 0.06, 0.09, 1063.0
-6.57, 0.14, 12.932574906742929, -1740.0, 77.6, -0.03, 0.09, 1060.0
-7.44, 1.7, 13.501261287833636, -1620.0, 78.22, 0.08, 0.17, 1045.0
-11.43, 1.42, 6.774213122033774, -690.0, 73.02, -0.17, 0.15, 1039.0
-11.69, 1.01, 2.8851084963749845, -240.0, 72.43, -0.12, 0.12, 1030.0
-10.54, 1.13, 6.5830803885427445, -690.0, 71.7, -0.06, 0.17, 1016.0
-8.61, 0.58, 7.617623934026549, -870.0, 70.12, -0.06, 0.13, 1002.0
-7.37, -0.23, 7.032848493306624, -900.0, 70.3, -0.06, 0.17, 987.0
-4.69, -0.76, 7.860319961418741, -1050.0, 69.3, 0.01, 0.14, 962.0
-5.62, -0.26, 12.65302281192142, -1590.0, 70.26, -0.01, 0.15, 948.0
-11.66, 0.44, 13.773729077496633, -1620.0, 69.57, 0.01, 0.16, 913.0
-11.21, 0.04, 9.522493280253599, -1170.0, 70.13, -0.03, 0.16, 894.0
-11.7, 0.44, 16.837486689979002, -1980.0, 69.42, 0.01, 0.19, 864.0
-15.62, 0.69, 19.908036924618116, -2280.0, 68.19, -0.02, 0.14, 830.0
-10.79, 0.48, 13.802775060942746, -1620.0, 69.65, 0.0, 0.15, 787.0
-13.82, 2.34, 14.125938787259043, -1440.0, 69.93, 0.05, 0.18, 768.0
-9.46, 0.65, 11.507728580267473, -1320.0, 69.33, -0.04, 0.12, 732.0
-9.14, 1.44, 11.28038490406997, -1230.0, 71.07, 0.07, 0.2, 714.0
-8.46, 0.41, 8.744895200219707, -990.0, 66.82, 0.01, 0.14, 697.0
-7.88, -0.41, 5.98669021985336, -780.0, 69.24, -0.05, 0.15, 670.0
-7.64, 0.62, 9.498464792355236, -1110.0, 71.02, -0.13, 0.16, 652.0
-5.98, -0.93, 8.225300833597432, -1110.0, 68.89, -0.06, 0.1, 644.0
-4.76, -1.48, 8.683798811916404, -1260.0, 70.51, -0.02, 0.16, 614.0
-4.16, -1.25, 10.86548829820548, -1470.0, 69.28, -0.01, 0.18, 593.0
-3.7, -0.6, 10.194731797394882, -1320.0, 69.9, 0.06, 0.15, 570.0
-5.71, -0.11, 8.008678076249709, -1050.0, 73.42, 0.06, 0.13, 532.0
-3.87, 0.0, 3.472289959418271, -450.0, 73.37, 0.06, 0.06, 514.0
-1.0, -0.98, -1.2046397130690705, 30.0, 75.56, 0.02, 0.01, 481.0
-2.99, -0.54, 1.8568882907726385, -330.0, 77.92, -0.02, 0.0, 466.0
