#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-81", unit_software_version="10.01", system_software_part_number="006-B0563-21", system_id="24B6FD7AC", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2011-08-12, 09:59:17,  -05:00,       ,   47.8413506,  -96.6191559,   861.5, 29.83,   893.5,  23.8,   0.00,   0.00,   -0.47,   2.52,  -0.10,   0.01,   0.03,  37.1, 266.8,  27.8,  27.8,   3.6,   0.4,  17.94,  21.14,     2.46,  158.79,   61.31, 1143.2,  207.96,  235.16,  226.95,  239.35, 1048.02, 1060.37, 1030.71, 1069.78,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:17,  -05:00,       ,   47.8413467,  -96.6191559,   861.5, 29.83,   893.7,  23.8,   0.00,   0.00,   -3.50,   2.44,  -0.08,  -0.02,  -0.02,  37.1, 266.8,  27.8,  27.8,   3.5,   0.4,  17.92,  21.09,     2.51,  158.74,   61.49, 1158.6,  208.39,  235.69,  227.44,  239.86, 1053.90, 1064.79, 1033.06, 1074.69,   804.7,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:18,  -05:00,       ,   47.8413467,  -96.6191559,   860.5, 29.83,   893.1,  23.8,   0.00,   0.00,  -15.21,   2.52,  -0.03,  -0.02,  -0.00,  37.1, 266.8,  27.8,  27.8,   3.7,   0.4,  17.94,  21.09,     2.60,  158.70,   61.80, 1178.3,  208.83,  236.08,  227.83,  240.36, 1059.69, 1069.34, 1038.00, 1081.11,   804.1,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:19,  -05:00,       ,   47.8413467,  -96.6191635,   860.5, 29.83,   893.5,  23.8,   0.00,   0.00,  -15.98,   2.57,  -0.07,   0.00,   0.03,  37.2, 266.8,  27.8,  27.8,   3.6,   0.4,  17.94,  21.09,     2.60,  158.66,   61.82, 1188.1,  209.19,  236.52,  228.19,  240.80, 1064.50, 1074.21, 1043.31, 1087.33,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.0,     52
2011-08-12, 09:59:20,  -05:00,       ,   47.8413467,  -96.6191635,   860.5, 29.83,   893.5,  23.8,   0.00,   0.00,  -16.00,   2.57,  -0.09,   0.01,  -0.00,  37.1, 266.8,  27.8,  27.8,   3.6,   0.4,  17.94,  21.14,     2.61,  158.60,   61.97, 1195.0,  209.59,  236.93,  228.58,  241.20, 1069.43, 1080.09, 1048.28, 1093.78,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:21,  -05:00,       ,   47.8413467,  -96.6191635,   860.5, 29.83,   893.5,  23.8,   0.00,   0.00,  -16.00,   2.49,  -0.08,   0.00,  -0.03,  37.1, 266.8,  27.8,  27.8,   3.5,   0.4,  18.00,  21.14,     2.60,  158.54,   61.91, 1197.3,  209.98,  237.33,  228.95,  241.61, 1074.19, 1085.63, 1053.03, 1101.26,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:23,  -05:00,       ,   47.8413467,  -96.6191635,   860.5, 29.83,   893.5,  23.8,   0.00,   0.00,    2.62,   2.48,  -0.10,  -0.00,  -0.03,  37.1, 266.8,  27.8,  27.8,   3.4,   0.4,  17.94,  21.14,     2.53,  158.48,   61.84, 1190.7,  210.49,  237.87,  229.44,  242.19, 1077.72, 1090.57, 1058.64, 1105.82,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:24,  -05:00,       ,   47.8413467,  -96.6191635,   861.5, 29.83,   893.3,  23.8,   0.00,   0.00,   15.33,   2.48,  -0.09,   0.01,  -0.01,  37.1, 266.8,  27.8,  27.8,   3.4,   0.4,  17.94,  21.14,     2.64,  158.43,   61.81, 1195.5,  210.87,  238.31,  229.88,  242.63, 1079.35, 1093.85, 1063.16, 1108.07,   804.3,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:25,  -05:00,       ,   47.8413467,  -96.6191635,   861.5, 29.83,   894.5,  23.8,   0.00,   0.00,    7.89,   2.55,  -0.10,   0.01,   0.02,  37.2, 266.8,  27.8,  27.8,   3.3,   0.4,  18.00,  21.14,     2.65,  158.39,   61.78, 1193.2,  211.29,  238.75,  230.26,  243.08, 1080.30, 1096.49, 1065.23, 1109.34,   805.6,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:26,  -05:00,       ,   47.8413467,  -96.6191559,   860.5, 29.83,   894.2,  23.8,   0.00,   0.00,    1.18,   2.55,  -0.11,   0.00,  -0.01,  37.1, 266.8,  27.8,  27.8,   3.4,   0.4,  18.02,  21.14,     2.61,  158.34,   61.76, 1193.2,  211.68,  239.17,  230.65,  243.53, 1081.68, 1098.82, 1067.15, 1110.04,   805.2,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:27,  -05:00,       ,   47.8413467,  -96.6191559,   860.5, 29.83,   894.2,  23.8,   0.00,   0.00,  -11.60,   2.54,  -0.09,   0.00,  -0.03,  37.1, 266.8,  27.8,  27.8,   3.3,   0.4,  18.00,  21.14,     2.63,  158.29,   61.52, 1185.8,  212.02,  239.59,  231.05,  243.92, 1082.81, 1100.95, 1068.06, 1110.87,   805.2,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:28,  -05:00,       ,   47.8413467,  -96.6191559,   861.5, 29.83,   894.3,  23.8,   0.00,   0.00,   10.31,   2.56,  -0.11,  -0.01,   0.00,  37.1, 266.8,  27.8,  27.8,   3.3,   0.4,  18.00,  21.14,     2.62,  158.24,   61.36, 1173.9,  212.46,  240.04,  231.45,  244.38, 1084.44, 1102.66, 1068.14, 1110.94,   805.3,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:29,  -05:00,       ,   47.8413467,  -96.6191559,   861.5, 29.83,   894.3,  23.8,   0.00,   0.00,   15.79,   2.54,  -0.11,   0.01,  -0.00,  37.1, 266.8,  27.8,  27.8,   3.3,   0.4,  18.00,  21.14,     2.54,  158.17,   61.28, 1160.6,  212.90,  240.44,  231.87,  244.86, 1084.83, 1103.46, 1067.05, 1109.39,   805.3,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:29,  -05:00,       ,   47.8413467,  -96.6191559,   861.5, 29.83,   894.8,  23.8,   0.00,   0.00,    1.58,   2.52,  -0.10,   0.01,   0.01,  37.2, 266.8,  27.8,  27.8,   3.2,   0.4,  17.94,  21.19,     2.61,  158.12,   61.10, 1148.3,  213.39,  240.99,  232.42,  245.40, 1084.86, 1102.95, 1065.98, 1108.30,   805.8,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:30,  -05:00,       ,   47.8413467,  -96.6191635,   860.5, 29.83,   893.2,  23.8,   0.00,   0.00,   -1.43,   2.54,  -0.08,   0.00,  -0.03,  37.2, 266.8,  27.8,  27.7,   3.1,   0.4,  17.92,  21.19,     2.58,  158.07,   60.85, 1134.4,  213.82,  241.42,  232.83,  245.86, 1085.25, 1102.46, 1064.34, 1106.71,   804.2,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:31,  -05:00,       ,   47.8413467,  -96.6191635,   861.5, 29.83,   893.6,  23.5,   0.00,   0.00,    9.84,   2.53,  -0.10,  -0.00,  -0.01,  37.2, 266.8,  27.8,  27.8,   3.2,   0.4,  17.92,  21.22,     2.60,  158.02,   61.18, 1134.0,  214.26,  241.88,  233.22,  246.38, 1085.34, 1101.19, 1062.75, 1104.32,   804.6,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:32,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   893.5,  23.5,   0.00,   0.00,   19.37,   2.58,  -0.15,  -0.01,   0.02,  37.1, 266.8,  27.8,  27.8,   3.3,   0.4,  17.92,  21.22,     2.67,  157.98,   61.64, 1161.0,  214.68,  242.29,  233.64,  246.84, 1085.08, 1100.98, 1060.31, 1102.34,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:33,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   893.5,  23.5,   0.00,   0.00,   27.91,   2.55,  -0.15,   0.01,  -0.00,  37.2, 266.8,  27.8,  27.8,   3.2,   0.3,  17.89,  21.27,     2.99,  157.93,   62.55, 1211.0,  215.10,  242.74,  234.01,  247.27, 1086.48, 1102.37, 1061.00, 1102.49,   804.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:34,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   893.4,  23.5,   0.00,   0.00,   16.77,   2.52,  -0.14,   0.01,   0.00,  37.2, 266.8,  27.8,  27.8,   3.2,   0.4,  17.92,  21.27,     3.07,  157.88,   62.65, 1246.0,  215.46,  243.17,  234.42,  247.73, 1089.41, 1104.70, 1064.42, 1105.84,   804.4,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:35,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   892.7,  23.5,   0.00,   0.00,   16.02,   2.58,  -0.15,  -0.01,   0.02,  37.2, 266.8,  27.8,  27.8,   3.1,   0.4,  17.92,  21.27,     3.03,  157.83,   62.12, 1228.5,  215.89,  243.59,  234.82,  248.19, 1093.02, 1107.89, 1068.26, 1110.68,   803.7,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  35.5,     52
2011-08-12, 09:59:36,  -05:00,       ,   47.8413506,  -96.6191635,   862.5, 29.83,   891.5,  23.5,   0.00,   0.00,   10.05,   2.66,  -0.14,   0.00,   0.04,  37.2, 266.8,  27.8,  27.8,   3.1,   0.3,  17.89,  21.27,     3.03,  157.78,   62.13, 1212.7,  216.41,  244.12,  235.34,  248.77, 1095.56, 1109.85, 1069.03, 1112.89,   802.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:37,  -05:00,       ,   47.8413506,  -96.6191635,   862.5, 29.83,   890.9,  23.5,   0.00,   0.00,   -6.59,   2.59,  -0.15,   0.00,  -0.02,  37.2, 266.8,  27.8,  27.8,   3.1,   0.4,  17.89,  21.27,     3.05,  157.72,   61.87, 1208.2,  216.73,  244.47,  235.64,  249.12, 1096.59, 1110.86, 1068.06, 1113.20,   801.9,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:39,  -05:00,       ,   47.8413506,  -96.6191635,   862.5, 29.83,   890.8,  23.5,   0.00,   0.00,    5.61,   2.60,  -0.13,   0.01,   0.01,  37.2, 266.8,  27.8,  27.8,   3.1,   0.4,  17.92,  21.27,     3.02,  157.67,   61.79, 1193.5,  217.15,  244.90,  236.08,  249.58, 1097.24, 1111.60, 1068.32, 1111.71,   801.8,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:40,  -05:00,       ,   47.8413506,  -96.6191635,   863.5, 29.83,   890.7,  23.5,   0.00,   0.00,   15.49,   2.59,  -0.18,   0.00,  -0.01,  37.2, 266.8,  27.8,  27.8,   3.1,   0.4,  17.89,  21.32,     3.06,  157.62,   61.71, 1187.0,  216.92,  244.68,  235.82,  249.38, 1096.57, 1110.99, 1067.04, 1109.30,   801.7,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:41,  -05:00,       ,   47.8413506,  -96.6191635,   863.5, 29.83,   890.6,  23.5,   0.00,   0.00,   16.60,   2.57,  -0.11,   0.01,  -0.03,  37.2, 266.8,  27.8,  27.8,   3.0,   0.3,  17.89,  21.32,     3.07,  157.56,   61.76, 1183.4,  217.26,  245.03,  236.14,  249.77, 1096.81, 1110.43, 1066.21, 1108.44,   801.6,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:42,  -05:00,       ,   47.8413506,  -96.6191635,   863.5, 29.83,   891.3,  23.5,   0.00,   0.00,   16.71,   2.55,  -0.13,   0.00,  -0.01,  37.2, 266.8,  27.8,  27.8,   3.0,   0.4,  17.89,  21.32,     3.09,  157.51,   61.87, 1190.4,  217.68,  245.48,  236.54,  250.22, 1097.41, 1109.71, 1065.12, 1107.19,   802.3,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:43,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   891.6,  23.5,   0.00,   0.00,   -5.45,   2.57,  -0.15,   0.01,   0.02,  37.2, 266.8,  27.8,  27.8,   2.9,   0.4,  17.89,  21.32,     3.02,  157.47,   61.86, 1194.6,  218.11,  245.90,  236.94,  250.67, 1097.55, 1109.32, 1064.39, 1106.30,   802.6,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:44,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   891.6,  23.5,   0.00,   0.00,  -23.96,   2.53,  -0.11,   0.00,  -0.02,  37.2, 266.8,  27.8,  27.8,   2.9,   0.4,  17.89,  21.32,     3.00,  157.43,   62.01, 1200.0,  218.50,  246.33,  237.36,  251.16, 1097.61, 1108.89, 1064.88, 1105.65,   802.6,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:45,  -05:00,       ,   47.8413467,  -96.6191635,   862.5, 29.83,   891.5,  23.5,   0.00,   0.00,  -16.83,   2.54,  -0.14,  -0.00,   0.00,  37.2, 266.8,  27.8,  27.8,   2.9,   0.3,  17.89,  21.32,     2.95,  157.37,   62.13, 1208.7,  218.91,  246.75,  237.78,  251.59, 1098.15, 1108.70, 1065.21, 1105.78,   802.5,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  42.0,     44
2011-08-12, 09:59:46,  -05:00,       ,   47.8413506,  -96.6191635,   861.5, 29.83,   890.7,  23.5,   0.00,   0.00,  -21.64,   2.53,  -0.11,   0.01,  -0.02,  37.2, 266.8,  27.8,  27.8,   2.9,   0.4,  17.89,  21.32,     2.88,  157.32,   62.10, 1210.6,  219.41,  247.28,  238.28,  252.12, 1099.35, 1108.97, 1065.99, 1106.67,   801.7,   0,  GPS,   60.9, 116.20, 114.30, 122.700, 124.575,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     29,  44.0,     42
